-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
WS10M_MIN              MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_PAR_TOT,T2M,T2MDEW,PRECTOTCORR,GWETTOP,GWETROOT,RH2M,QV2M,WS10M_MIN,WS10M,WD2M
21.25,91.75,2022,1,86.46,22.14,17.57,0.0,0.7,-999.0,75.43,12.38,4.39,5.47,225.04
21.25,92.25,2022,1,87.77,19.67,16.0,0.0,0.64,0.62,80.61,11.39,2.28,2.9,225.11
21.25,92.75,2022,1,87.77,17.88,12.89,0.0,0.61,0.59,75.91,9.66,0.8,1.34,204.37
21.75,87.75,2022,1,71.27,18.64,14.89,0.07,0.86,0.82,80.03,10.43,3.68,4.23,128.32
21.75,88.25,2022,1,70.45,19.05,15.04,0.07,0.85,0.83,78.92,10.55,3.87,4.29,195.26
21.75,88.75,2022,1,70.45,19.33,14.99,0.05,0.84,0.82,77.47,10.5,3.81,4.17,192.78
21.75,89.25,2022,1,77.57,19.86,15.08,0.03,0.83,0.82,75.17,10.57,3.22,3.81,183.88
21.75,89.75,2022,1,77.57,20.07,15.27,0.01,0.84,0.84,74.91,10.68,3.02,3.96,237.92
21.75,90.25,2022,1,79.91,20.27,15.73,0.0,0.88,0.87,76.04,10.99,3.28,4.41,261.44
21.75,90.75,2022,1,79.91,20.7,16.39,0.0,0.92,-999.0,76.92,11.46,3.88,5.03,255.71
21.75,91.25,2022,1,86.46,21.58,16.96,0.0,0.9,-999.0,74.97,11.9,4.51,5.79,316.81
21.75,91.75,2022,1,86.46,20.56,16.79,0.0,0.78,-999.0,79.39,11.78,3.55,4.57,192.51
21.75,92.25,2022,1,87.77,18.37,15.05,0.0,0.71,0.67,82.47,10.78,1.74,2.38,142.54
21.75,92.75,2022,1,87.77,16.6,11.83,0.0,0.63,0.61,76.44,9.13,0.51,1.1,144.05
22.25,87.75,2022,1,69.41,16.8,13.58,0.03,0.81,0.81,82.78,9.58,2.81,3.38,209.89
22.25,88.25,2022,1,69.69,17.13,13.63,0.02,0.81,0.81,81.66,9.6,2.91,3.41,207.86
22.25,88.75,2022,1,69.69,17.34,13.57,0.01,0.79,0.79,80.53,9.55,2.79,3.23,194.78
22.25,89.25,2022,1,78.28,17.58,13.69,0.01,0.78,0.78,79.78,9.65,2.26,2.8,226.43
22.25,89.75,2022,1,78.28,17.61,14.04,0.0,0.79,0.8,81.0,9.88,2.21,2.97,289.3
22.25,90.25,2022,1,78.71,17.94,14.72,0.0,0.8,0.82,82.42,10.3,2.55,3.48,315.2
22.25,90.75,2022,1,78.71,18.78,15.61,0.0,0.81,0.81,82.48,10.89,3.21,4.17,305.99
22.25,91.25,2022,1,88.16,20.13,16.42,0.0,0.78,0.77,79.78,11.47,4.1,4.98,333.56
22.25,91.75,2022,1,88.16,19.05,15.93,0.0,0.78,0.76,83.01,11.16,2.78,3.58,205.86
22.25,92.25,2022,1,87.72,17.82,14.44,0.0,0.72,0.69,82.24,10.36,1.41,2.07,153.8
22.25,92.75,2022,1,87.72,16.13,11.4,0.0,0.65,0.62,76.32,8.94,0.47,1.1,148.68
22.75,87.75,2022,1,69.41,16.15,12.93,0.0,0.8,0.8,82.59,9.18,2.4,3.0,276.46
22.75,88.25,2022,1,69.69,16.28,13.01,0.0,0.79,0.79,82.41,9.2,2.41,3.01,259.79
22.75,88.75,2022,1,69.69,16.4,12.96,0.0,0.78,0.78,81.91,9.16,2.35,2.93,270.56
22.75,89.25,2022,1,78.28,16.38,13.13,0.0,0.78,0.78,82.78,9.28,2.09,2.77,301.69
22.75,89.75,2022,1,78.28,16.47,13.6,0.0,0.78,0.79,84.2,9.58,2.02,2.88,324.02
22.75,90.25,2022,1,78.71,16.86,14.24,0.0,0.78,0.79,84.89,9.99,2.1,3.16,334.28
22.75,90.75,2022,1,78.71,17.46,14.85,0.0,0.77,0.79,84.76,10.39,2.38,3.45,331.24
22.75,91.25,2022,1,88.16,17.86,15.24,0.0,0.77,0.77,84.91,10.68,2.96,3.61,315.72
22.75,91.75,2022,1,88.16,17.56,14.76,0.0,0.77,0.75,84.88,10.39,1.76,2.41,207.94
22.75,92.25,2022,1,87.72,17.21,13.88,0.0,0.72,0.68,82.64,10.0,0.99,1.7,163.07
22.75,92.75,2022,1,87.72,15.8,11.25,0.0,0.65,0.62,77.42,8.87,0.45,1.18,148.41
23.25,87.75,2022,1,65.95,16.02,12.6,0.0,0.79,0.78,81.47,9.0,2.2,2.92,324.06
23.25,88.25,2022,1,66.59,16.13,12.78,0.0,0.77,0.77,81.86,9.09,2.19,2.91,323.82
23.25,88.75,2022,1,66.59,16.25,12.79,0.0,0.77,0.77,81.56,9.06,2.14,2.9,340.84
23.25,89.25,2022,1,72.78,16.26,13.12,0.0,0.78,0.79,83.21,9.28,2.04,2.88,337.57
23.25,89.75,2022,1,72.78,16.41,13.71,0.0,0.78,0.78,85.09,9.65,1.96,2.94,333.43
23.25,90.25,2022,1,74.47,16.67,14.2,0.0,0.78,0.78,85.86,9.95,1.79,3.01,329.83
23.25,90.75,2022,1,74.47,16.83,14.33,0.0,0.78,0.77,85.31,10.05,1.55,2.89,323.77
23.25,91.25,2022,1,84.9,16.53,13.92,0.0,0.79,0.78,84.31,9.83,1.31,2.3,307.88
23.25,91.75,2022,1,84.9,16.61,13.87,0.0,0.78,0.74,84.69,9.85,0.75,1.44,182.55
23.25,92.25,2022,1,84.81,16.14,13.27,0.0,0.72,0.67,84.5,9.69,0.51,1.3,146.7
23.25,92.75,2022,1,84.81,15.07,10.93,0.0,0.64,0.61,79.49,8.73,0.33,1.15,149.43
23.75,87.75,2022,1,65.95,15.93,12.36,0.0,0.75,0.73,80.68,8.87,2.06,2.9,336.51
23.75,88.25,2022,1,66.59,16.18,12.65,0.0,0.73,0.71,80.97,9.01,2.05,2.91,337.77
23.75,88.75,2022,1,66.59,16.35,12.76,0.0,0.74,0.73,80.88,9.06,2.01,2.92,338.09
23.75,89.25,2022,1,72.78,16.51,13.28,0.0,0.76,0.75,82.62,9.38,2.01,2.96,336.34
23.75,89.75,2022,1,72.78,16.74,13.88,0.0,0.75,0.75,84.52,9.75,1.99,3.04,332.66
23.75,90.25,2022,1,74.47,16.92,14.07,0.0,0.74,0.74,84.6,9.86,1.65,2.95,327.91
23.75,90.75,2022,1,74.47,16.98,13.77,0.0,0.74,0.72,82.67,9.67,1.01,2.55,316.33
23.75,91.25,2022,1,84.9,16.9,13.31,0.0,0.75,0.72,80.34,9.43,0.45,1.68,285.53
23.75,91.75,2022,1,84.9,16.71,13.5,0.0,0.73,0.68,81.99,9.63,0.34,0.99,168.08
23.75,92.25,2022,1,84.81,15.93,12.74,0.0,0.68,0.64,82.26,9.36,0.24,0.95,127.86
23.75,92.75,2022,1,84.81,15.0,10.64,0.0,0.61,0.6,77.82,8.48,0.17,0.93,140.61
24.25,87.75,2022,1,57.02,15.79,12.26,0.0,0.7,0.67,80.91,8.84,1.97,2.91,328.78
24.25,88.25,2022,1,58.47,16.19,12.65,0.0,0.67,0.64,80.86,9.03,1.95,2.94,332.07
24.25,88.75,2022,1,58.47,16.26,12.81,0.0,0.7,0.68,81.41,9.12,1.9,2.9,335.47
24.25,89.25,2022,1,69.23,16.55,13.41,0.0,0.73,0.71,82.96,9.47,2.02,3.07,335.84
24.25,89.75,2022,1,69.23,16.89,13.9,0.0,0.72,0.71,83.96,9.75,2.0,3.14,333.52
24.25,90.25,2022,1,70.41,17.25,13.77,0.0,0.7,0.69,81.9,9.67,1.4,2.85,311.49
24.25,90.75,2022,1,70.41,17.56,13.22,0.0,0.68,0.66,77.8,9.34,0.51,2.19,263.73
24.25,91.25,2022,1,79.46,17.7,13.16,0.0,0.67,0.65,76.25,9.34,0.29,1.42,195.16
24.25,91.75,2022,1,79.46,17.03,13.4,0.0,0.7,0.65,80.12,9.51,0.24,1.12,152.61
24.25,92.25,2022,1,79.58,16.37,12.65,0.0,0.68,0.64,79.72,9.19,0.16,0.95,125.69
24.25,92.75,2022,1,79.58,15.62,10.99,0.0,0.61,0.6,76.04,8.47,0.13,0.86,144.56
24.75,87.75,2022,1,57.02,15.7,12.37,0.0,0.65,0.61,81.83,8.92,1.88,2.85,319.02
24.75,88.25,2022,1,58.47,16.09,12.73,0.0,0.64,0.6,81.72,9.08,1.81,2.87,323.62
24.75,88.75,2022,1,58.47,16.03,12.82,0.0,0.7,0.67,82.5,9.16,1.74,2.75,324.5
24.75,89.25,2022,1,69.23,16.37,13.43,0.0,0.71,0.69,83.9,9.5,1.87,2.96,334.52
24.75,89.75,2022,1,69.23,16.79,13.68,0.0,0.69,0.67,83.37,9.64,1.65,2.93,323.62
24.75,90.25,2022,1,70.41,17.3,13.41,0.0,0.66,0.64,79.78,9.48,1.08,2.5,269.88
24.75,90.75,2022,1,70.41,17.79,13.0,0.0,0.65,0.64,75.16,9.25,0.5,1.9,189.28
24.75,91.25,2022,1,79.46,18.1,13.37,0.0,0.68,0.65,74.66,9.49,0.54,1.7,135.75
24.75,91.75,2022,1,79.46,17.42,13.4,0.0,0.72,0.68,78.18,9.52,0.48,1.87,123.1
24.75,92.25,2022,1,79.58,16.52,12.65,0.0,0.73,0.7,79.14,9.16,0.29,1.66,109.57
24.75,92.75,2022,1,79.58,15.64,11.35,0.0,0.67,0.66,77.55,8.57,0.18,1.29,136.07
25.25,87.75,2022,1,38.84,15.72,12.64,0.0,0.64,0.6,83.18,9.05,1.55,2.59,308.05
25.25,88.25,2022,1,53.64,15.99,12.84,0.0,0.66,0.62,82.86,9.14,1.38,2.51,307.51
25.25,88.75,2022,1,53.64,16.04,12.89,0.0,0.7,0.67,82.78,9.19,1.37,2.36,284.78
25.25,89.25,2022,1,66.82,16.29,13.44,0.0,0.69,0.67,84.46,9.5,1.63,2.6,261.21
25.25,89.75,2022,1,66.82,16.31,13.38,0.0,0.66,0.65,84.26,9.51,1.34,2.44,232.38
25.25,90.25,2022,1,67.31,16.31,12.87,0.0,0.66,0.65,81.79,9.29,0.86,2.0,182.09
25.25,90.75,2022,1,67.31,16.06,12.12,0.0,0.69,0.68,78.99,8.99,0.53,1.63,128.12
25.25,91.25,2022,1,69.05,14.91,11.32,0.0,0.76,0.73,80.09,8.82,0.64,1.92,122.22
25.25,91.75,2022,1,69.05,14.33,10.86,0.0,0.78,0.75,80.92,8.65,0.49,1.9,88.24
25.25,92.25,2022,1,67.84,14.04,10.86,0.0,0.76,0.75,82.51,8.57,0.51,1.84,93.01
25.25,92.75,2022,1,67.84,14.24,10.65,0.0,0.7,0.7,80.89,8.37,0.48,1.45,110.61
25.75,87.75,2022,1,38.84,15.93,12.91,0.0,0.66,0.63,83.69,9.19,1.02,2.15,290.63
25.75,88.25,2022,1,53.64,16.23,12.94,0.0,0.67,0.65,82.55,9.2,0.7,1.89,277.56
25.75,88.75,2022,1,53.64,16.4,12.99,0.0,0.69,0.67,81.75,9.25,0.73,1.64,235.94
25.75,89.25,2022,1,66.82,16.43,13.32,0.0,0.65,0.63,83.18,9.42,1.06,1.85,156.26
25.75,89.75,2022,1,66.82,16.03,13.27,0.0,0.66,0.64,84.82,9.44,0.93,1.83,124.25
25.75,90.25,2022,1,67.31,15.57,12.89,0.0,0.7,0.67,85.29,9.32,0.67,1.68,105.34
25.75,90.75,2022,1,67.31,14.96,12.18,0.0,0.73,0.71,84.76,9.07,0.6,1.59,93.08
25.75,91.25,2022,1,69.05,13.66,11.06,0.0,0.75,0.72,85.06,8.73,0.99,1.91,109.12
25.75,91.75,2022,1,69.05,12.58,10.12,0.0,0.77,0.75,85.94,8.34,0.76,1.55,93.4
25.75,92.25,2022,1,67.84,13.11,10.35,0.0,0.72,0.71,84.36,8.35,0.62,1.27,109.83
25.75,92.75,2022,1,67.84,14.38,10.72,0.0,0.64,0.64,80.08,8.39,0.49,1.01,102.61
26.25,87.75,2022,1,55.94,16.23,12.59,0.0,0.65,0.63,80.6,9.13,0.77,1.75,269.81
26.25,88.25,2022,1,61.48,16.56,12.61,0.0,0.67,0.65,78.98,9.11,0.48,1.45,235.48
26.25,88.75,2022,1,61.48,16.86,12.82,0.0,0.68,0.65,78.28,9.19,0.29,1.16,196.41
26.25,89.25,2022,1,65.71,16.48,12.6,0.0,0.65,0.63,78.96,9.06,0.47,1.24,135.06
26.25,89.75,2022,1,65.71,16.07,12.69,0.0,0.68,0.66,81.34,9.12,0.44,1.47,95.36
26.25,90.25,2022,1,66.71,15.89,12.78,0.0,0.71,0.68,82.71,9.2,0.52,1.69,76.75
26.25,90.75,2022,1,66.71,15.93,12.73,0.0,0.7,0.66,82.21,9.18,0.84,1.88,73.4
26.25,91.25,2022,1,65.18,15.9,12.46,0.0,0.62,0.59,80.78,9.03,1.34,2.22,74.25
26.25,91.75,2022,1,65.18,15.17,11.73,0.0,0.63,0.62,81.03,8.72,1.35,2.09,82.4
26.25,92.25,2022,1,64.88,15.5,11.43,0.0,0.58,0.58,77.92,8.54,0.64,1.37,88.77
26.25,92.75,2022,1,64.88,15.86,11.33,0.0,0.55,0.55,75.7,8.47,0.29,0.94,84.24
20.75,87.75,2022,2,79.89,21.86,16.15,0.0,1.0,-999.0,69.92,11.28,4.33,5.5,42.34
20.75,88.25,2022,2,77.59,21.99,16.27,0.0,1.0,-999.0,69.91,11.36,4.4,5.45,98.66
20.75,88.75,2022,2,77.59,22.06,16.33,0.0,1.0,-999.0,69.94,11.41,4.36,5.38,137.19
20.75,89.25,2022,2,77.6,22.2,16.29,0.0,1.0,-999.0,69.16,11.39,4.15,5.15,158.76
20.75,89.75,2022,2,77.6,22.22,16.33,0.0,1.0,-999.0,69.19,11.42,4.1,5.05,176.21
20.75,90.25,2022,2,77.2,22.23,16.45,0.0,1.0,-999.0,69.68,11.51,4.26,5.13,224.71
20.75,90.75,2022,2,77.2,22.28,16.61,0.0,1.0,-999.0,70.18,11.63,4.59,5.34,297.86
20.75,91.25,2022,2,85.59,22.42,16.75,0.0,1.0,-999.0,70.16,11.75,4.94,5.58,347.69
20.75,91.75,2022,2,85.59,22.68,16.84,0.0,0.78,-999.0,69.51,11.82,4.53,5.28,346.29
20.75,92.25,2022,2,92.66,20.93,16.21,0.0,0.67,0.61,75.44,11.42,2.97,3.75,328.09
20.75,92.75,2022,2,92.66,19.21,13.74,0.0,0.6,0.61,74.18,10.03,1.53,2.4,286.3
21.25,87.75,2022,2,74.62,20.15,15.11,0.0,0.95,-999.0,73.04,10.57,3.57,5.05,135.25
21.25,88.25,2022,2,72.49,20.5,15.36,0.0,0.95,-999.0,72.59,10.72,3.78,5.06,201.99
21.25,88.75,2022,2,72.49,20.73,15.41,0.0,0.94,-999.0,71.72,10.77,3.79,5.02,230.09
21.25,89.25,2022,2,74.59,21.15,15.5,0.0,0.94,-999.0,70.17,10.82,3.64,4.82,240.02
21.25,89.75,2022,2,74.59,21.4,15.73,0.0,0.94,-999.0,70.06,10.98,3.73,4.82,263.09
21.25,90.25,2022,2,78.05,21.53,16.01,0.0,0.96,-999.0,70.76,11.19,4.01,4.99,287.85
21.25,90.75,2022,2,78.05,21.65,16.3,0.0,0.99,-999.0,71.51,11.41,4.42,5.25,312.28
21.25,91.25,2022,2,85.34,21.95,16.58,0.0,1.0,-999.0,71.44,11.63,4.84,5.51,343.78
21.25,91.75,2022,2,85.34,21.65,16.46,0.0,0.7,-999.0,72.36,11.55,4.06,4.78,312.88
21.25,92.25,2022,2,86.03,19.03,15.11,0.0,0.64,0.61,79.36,10.73,2.02,2.6,248.91
21.25,92.75,2022,2,86.03,17.36,11.73,0.0,0.61,0.59,73.91,9.0,0.6,1.26,184.33
21.75,87.75,2022,2,74.62,17.68,13.82,0.0,0.86,0.82,79.08,9.74,2.75,4.18,266.94
21.75,88.25,2022,2,72.49,18.22,14.14,0.0,0.85,0.83,78.07,9.92,3.0,4.24,295.01
21.75,88.75,2022,2,72.49,18.53,14.2,0.0,0.84,0.82,76.72,9.95,2.92,4.1,277.69
21.75,89.25,2022,2,74.59,18.99,14.39,0.0,0.83,0.81,75.34,10.07,2.56,3.71,281.51
21.75,89.75,2022,2,74.59,19.18,14.71,0.0,0.84,0.84,75.96,10.3,2.62,3.81,301.27
21.75,90.25,2022,2,78.05,19.44,15.22,0.0,0.88,0.86,77.24,10.66,3.01,4.2,319.82
21.75,90.75,2022,2,78.05,19.99,15.81,0.0,0.92,-999.0,77.35,11.06,3.6,4.69,330.62
21.75,91.25,2022,2,85.34,21.03,16.2,0.0,0.9,-999.0,73.88,11.35,4.27,5.11,337.72
21.75,91.75,2022,2,85.34,20.04,15.86,0.0,0.78,-999.0,77.32,11.13,3.25,4.01,272.09
21.75,92.25,2022,2,86.03,17.79,14.28,0.0,0.7,0.67,81.3,10.25,1.51,2.1,199.89
21.75,92.75,2022,2,86.03,16.3,10.8,0.0,0.63,0.61,73.82,8.59,0.48,1.06,147.71
22.25,87.75,2022,2,70.32,16.02,12.86,0.0,0.81,0.81,82.82,9.15,2.13,3.4,326.54
22.25,88.25,2022,2,69.59,16.39,13.16,0.0,0.81,0.8,82.54,9.3,2.35,3.45,333.26
22.25,88.75,2022,2,69.59,16.63,13.33,0.0,0.79,0.79,82.09,9.4,2.29,3.27,316.94
22.25,89.25,2022,2,61.5,16.83,13.52,0.0,0.77,0.78,81.94,9.52,1.87,2.84,319.86
22.25,89.75,2022,2,61.5,16.84,13.84,0.0,0.79,0.79,83.31,9.74,1.85,2.95,329.56
22.25,90.25,2022,2,61.95,17.16,14.41,0.0,0.8,0.81,84.46,10.11,2.12,3.35,336.01
22.25,90.75,2022,2,61.95,18.06,15.14,0.0,0.81,0.81,83.56,10.6,2.62,3.86,335.94
22.25,91.25,2022,2,86.43,19.59,15.68,0.0,0.78,0.77,78.66,10.99,3.38,4.39,332.84
22.25,91.75,2022,2,86.43,18.45,15.09,0.0,0.78,0.75,81.36,10.6,2.33,3.12,237.12
22.25,92.25,2022,2,87.38,17.23,13.81,0.0,0.72,0.68,81.71,9.97,1.08,1.74,195.69
22.25,92.75,2022,2,87.38,15.89,10.91,0.0,0.65,0.62,75.2,8.69,0.47,1.05,158.99
22.75,87.75,2022,2,70.32,15.53,12.55,0.0,0.8,0.8,83.62,8.98,1.86,3.13,337.21
22.75,88.25,2022,2,69.59,15.73,12.88,0.0,0.79,0.79,84.38,9.16,2.04,3.16,340.42
22.75,88.75,2022,2,69.59,15.96,13.12,0.0,0.78,0.77,84.28,9.28,2.1,3.12,341.34
22.75,89.25,2022,2,61.5,16.06,13.33,0.0,0.78,0.78,84.66,9.42,1.92,2.95,338.42
22.75,89.75,2022,2,61.5,16.18,13.68,0.0,0.78,0.79,85.52,9.64,1.86,2.97,334.26
22.75,90.25,2022,2,61.95,16.55,14.12,0.0,0.78,0.79,85.64,9.91,1.87,3.09,332.22
22.75,90.75,2022,2,61.95,17.1,14.5,0.0,0.77,0.78,84.69,10.15,1.97,3.22,325.42
22.75,91.25,2022,2,86.43,17.51,14.53,0.0,0.77,0.77,83.19,10.22,2.32,3.25,296.72
22.75,91.75,2022,2,86.43,16.94,13.96,0.0,0.77,0.75,83.31,9.88,1.51,2.23,194.52
22.75,92.25,2022,2,87.38,16.93,12.99,0.0,0.72,0.68,79.59,9.47,0.7,1.52,163.91
22.75,92.75,2022,2,87.38,15.95,10.68,0.0,0.65,0.61,73.54,8.54,0.38,1.16,149.84
23.25,87.75,2022,2,68.32,15.41,12.44,0.0,0.78,0.78,83.68,8.93,1.83,3.14,337.13
23.25,88.25,2022,2,64.9,15.62,12.83,0.0,0.77,0.77,84.5,9.13,1.94,3.15,336.59
23.25,88.75,2022,2,64.9,15.89,13.1,0.0,0.77,0.77,84.25,9.28,2.05,3.16,337.22
23.25,89.25,2022,2,58.09,16.06,13.43,0.0,0.78,0.78,84.78,9.5,1.99,3.13,335.99
23.25,89.75,2022,2,58.09,16.32,13.82,0.0,0.77,0.78,85.26,9.74,1.91,3.08,333.21
23.25,90.25,2022,2,56.67,16.63,14.1,0.0,0.77,0.77,84.95,9.89,1.76,2.99,331.19
23.25,90.75,2022,2,56.67,16.81,14.07,0.0,0.78,0.77,83.98,9.88,1.6,2.76,312.74
23.25,91.25,2022,2,78.45,16.49,13.58,0.0,0.79,0.77,83.38,9.61,1.49,2.26,241.22
23.25,91.75,2022,2,78.45,16.36,13.26,0.0,0.77,0.74,82.82,9.49,0.85,1.58,176.69
23.25,92.25,2022,2,87.37,16.17,12.34,0.0,0.72,0.67,80.1,9.15,0.42,1.37,150.18
23.25,92.75,2022,2,87.37,15.49,10.24,0.0,0.64,0.61,73.74,8.33,0.38,1.26,145.8
23.75,87.75,2022,2,68.32,15.3,12.19,0.0,0.75,0.73,83.06,8.82,1.87,3.21,331.84
23.75,88.25,2022,2,64.9,15.63,12.68,0.0,0.73,0.71,83.66,9.05,1.91,3.18,332.51
23.75,88.75,2022,2,64.9,15.9,13.05,0.0,0.74,0.72,83.66,9.25,1.96,3.16,333.66
23.75,89.25,2022,2,58.09,16.19,13.48,0.0,0.76,0.75,84.16,9.52,1.93,3.15,333.38
23.75,89.75,2022,2,58.09,16.48,13.84,0.0,0.75,0.75,84.51,9.75,1.84,3.07,331.01
23.75,90.25,2022,2,56.67,16.71,13.9,0.0,0.74,0.73,83.81,9.78,1.62,2.8,316.82
23.75,90.75,2022,2,56.67,16.88,13.63,0.0,0.74,0.71,81.9,9.61,1.27,2.33,276.97
23.75,91.25,2022,2,78.45,17.02,13.2,0.0,0.75,0.71,79.38,9.37,0.92,1.77,193.47
23.75,91.75,2022,2,78.45,16.71,13.0,0.0,0.73,0.68,79.65,9.34,0.52,1.31,168.29
23.75,92.25,2022,2,87.37,15.98,12.1,0.0,0.68,0.64,79.16,9.03,0.37,1.22,153.86
23.75,92.75,2022,2,87.37,15.43,10.25,0.0,0.61,0.6,73.86,8.29,0.39,1.2,153.57
24.25,87.75,2022,2,63.65,15.16,11.91,0.0,0.69,0.66,82.35,8.67,1.92,3.27,324.55
24.25,88.25,2022,2,61.94,15.7,12.55,0.0,0.66,0.64,82.75,8.99,1.91,3.21,327.07
24.25,88.75,2022,2,61.94,15.86,12.97,0.0,0.7,0.68,83.38,9.19,1.88,3.08,330.47
24.25,89.25,2022,2,60.41,16.25,13.48,0.0,0.73,0.71,83.82,9.5,1.85,3.1,331.94
24.25,89.75,2022,2,60.41,16.51,13.77,0.0,0.72,0.71,83.99,9.69,1.75,2.94,330.19
24.25,90.25,2022,2,62.51,16.79,13.66,0.0,0.7,0.69,82.52,9.63,1.38,2.48,287.88
24.25,90.75,2022,2,62.51,17.13,13.22,0.0,0.67,0.66,79.34,9.37,0.8,1.87,213.89
24.25,91.25,2022,2,77.55,17.51,12.84,0.0,0.67,0.65,75.72,9.12,0.39,1.56,163.34
24.25,91.75,2022,2,77.55,16.96,12.62,0.0,0.69,0.65,76.94,9.08,0.3,1.34,163.14
24.25,92.25,2022,2,81.77,16.39,12.06,0.0,0.67,0.64,77.14,8.88,0.41,1.29,154.86
24.25,92.75,2022,2,81.77,16.04,10.85,0.0,0.61,0.6,74.04,8.42,0.39,1.22,159.56
24.75,87.75,2022,2,63.65,15.05,11.76,0.0,0.64,0.6,82.14,8.57,1.93,3.2,315.59
24.75,88.25,2022,2,61.94,15.65,12.49,0.0,0.64,0.6,82.65,8.94,1.87,3.14,320.44
