-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2010 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
WS10M_MIN              MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_PAR_TOT,T2M,T2MDEW,PRECTOTCORR,GWETTOP,GWETROOT,RH2M,QV2M,WS10M_MIN,WS10M,WD2M
25.75,91.75,2010,82,85.05,22.45,15.87,0.95,0.61,0.61,69.53,12.31,2.35,3.98,207.38
25.75,92.25,2010,82,82.93,23.16,16.08,1.91,0.59,0.6,67.73,12.34,2.19,3.29,218.12
25.75,92.75,2010,82,82.93,24.79,16.12,2.63,0.53,0.57,62.21,12.15,1.89,2.66,217.49
26.25,87.75,2010,82,96.36,29.49,4.01,0.0,0.21,0.36,22.06,5.25,1.34,3.14,184.51
26.25,88.25,2010,82,88.17,29.15,6.1,0.0,0.22,0.36,26.07,6.07,0.98,2.79,176.85
26.25,88.75,2010,82,88.17,29.52,7.8,0.0,0.23,0.34,28.59,6.77,0.71,2.54,156.62
26.25,89.25,2010,82,77.81,29.39,9.51,0.0,0.23,0.36,32.69,7.7,0.66,2.54,149.32
26.25,89.75,2010,82,77.81,28.23,12.6,0.03,0.33,0.41,42.74,9.6,0.52,2.41,140.28
26.25,90.25,2010,82,70.55,26.99,15.72,0.14,0.46,0.47,54.21,11.64,0.46,2.49,139.76
26.25,90.75,2010,82,70.55,26.34,17.76,0.37,0.53,0.52,61.99,13.03,0.72,3.06,151.35
26.25,91.25,2010,82,66.86,26.7,17.86,0.73,0.5,0.49,60.31,13.03,1.7,4.34,172.0
26.25,91.75,2010,82,66.86,26.47,16.91,1.22,0.53,0.54,58.06,12.42,1.81,3.75,225.15
26.25,92.25,2010,82,56.08,26.67,16.56,2.59,0.47,0.53,56.66,12.18,1.46,3.19,234.82
26.25,92.75,2010,82,56.08,27.0,16.39,3.77,0.44,0.51,55.36,12.03,1.3,2.73,221.79
20.75,87.75,2010,83,105.01,27.96,24.94,0.0,1.0,-999.0,83.58,19.73,6.57,8.03,210.33
20.75,88.25,2010,83,105.54,27.94,24.81,0.0,1.0,-999.0,82.99,19.57,7.26,7.99,213.78
20.75,88.75,2010,83,105.54,27.93,24.63,0.0,1.0,-999.0,82.19,19.38,6.91,7.61,216.03
20.75,89.25,2010,83,107.91,27.87,24.49,0.0,1.0,-999.0,81.79,19.18,6.39,7.2,216.73
20.75,89.75,2010,83,107.91,27.78,24.35,0.0,1.0,-999.0,81.56,19.02,5.82,6.76,215.82
20.75,90.25,2010,83,107.76,27.68,24.21,0.0,1.0,-999.0,81.31,18.85,5.32,6.33,213.22
20.75,90.75,2010,83,107.76,27.59,24.02,0.0,1.0,-999.0,80.85,18.63,4.97,5.92,209.18
20.75,91.25,2010,83,112.59,27.49,23.76,0.0,1.0,-999.0,80.0,18.34,4.74,5.59,204.25
20.75,91.75,2010,83,112.59,27.34,23.28,0.0,0.7,-999.0,78.45,17.8,4.02,4.77,198.75
20.75,92.25,2010,83,114.24,27.36,21.83,0.0,0.4,0.43,73.0,16.44,2.5,3.37,197.77
20.75,92.75,2010,83,114.24,27.22,19.58,0.0,0.21,0.43,66.14,14.56,1.13,2.24,201.68
21.25,87.75,2010,83,107.06,28.51,24.43,0.0,0.78,-999.0,79.72,19.26,5.04,7.49,204.21
21.25,88.25,2010,83,108.16,28.26,24.73,0.0,0.77,-999.0,81.3,19.48,6.58,7.74,210.51
21.25,88.75,2010,83,108.16,28.21,24.53,0.0,0.75,-999.0,80.5,19.26,6.75,7.47,212.91
21.25,89.25,2010,83,100.63,28.03,24.47,0.0,0.72,-999.0,81.0,19.18,6.26,7.12,213.48
21.25,89.75,2010,83,100.63,27.86,24.48,0.0,0.7,-999.0,81.8,19.18,5.83,6.85,212.29
21.25,90.25,2010,83,97.61,27.73,24.43,0.0,0.79,-999.0,82.19,19.11,5.44,6.56,208.79
21.25,90.75,2010,83,97.61,27.62,24.27,0.0,0.94,-999.0,81.91,18.9,5.21,6.28,203.61
21.25,91.25,2010,83,111.45,27.48,23.99,0.0,1.0,-999.0,81.19,18.59,5.38,6.19,198.56
21.25,91.75,2010,83,111.45,27.31,23.09,0.0,0.5,-999.0,77.89,17.63,4.02,4.93,190.41
21.25,92.25,2010,83,112.74,27.2,20.65,0.0,0.32,0.4,70.03,15.45,2.02,2.69,186.56
21.25,92.75,2010,83,112.74,26.54,17.74,0.0,0.24,0.41,63.13,13.21,0.69,1.31,196.43
21.75,87.75,2010,83,107.06,29.82,22.24,0.0,0.42,0.53,69.09,17.23,2.81,5.98,197.22
21.75,88.25,2010,83,108.16,29.5,23.23,0.0,0.4,0.59,72.26,18.04,4.5,6.6,208.15
21.75,88.75,2010,83,108.16,29.33,23.37,0.0,0.38,0.59,72.56,18.07,5.43,6.49,208.88
21.75,89.25,2010,83,100.63,28.91,23.51,0.0,0.36,0.59,74.24,18.19,4.8,5.83,209.15
21.75,89.75,2010,83,100.63,28.6,23.68,0.0,0.34,0.59,75.89,18.35,4.7,5.88,207.91
21.75,90.25,2010,83,97.61,28.3,23.87,0.0,0.43,0.59,77.64,18.53,4.96,6.18,203.79
21.75,90.75,2010,83,97.61,27.96,24.04,0.0,0.61,-999.0,79.46,18.68,5.47,6.51,198.21
21.75,91.25,2010,83,111.45,27.56,24.06,0.0,0.68,-999.0,81.16,18.68,6.19,6.85,195.31
21.75,91.75,2010,83,111.45,27.32,22.86,0.0,0.43,-999.0,77.08,17.43,4.14,5.24,186.56
21.75,92.25,2010,83,112.74,27.02,19.79,0.0,0.33,0.39,68.04,14.79,1.94,2.74,185.8
21.75,92.75,2010,83,112.74,25.73,16.24,0.0,0.26,0.41,61.3,12.23,0.69,1.28,199.45
22.25,87.75,2010,83,107.98,30.65,19.63,0.0,0.31,0.49,60.79,14.93,1.38,4.15,205.44
22.25,88.25,2010,83,108.49,30.89,20.72,0.0,0.27,0.54,62.28,15.81,2.34,4.84,212.27
22.25,88.75,2010,83,108.49,30.81,21.33,0.0,0.26,0.57,63.25,16.2,3.57,4.98,205.59
22.25,89.25,2010,83,100.35,30.39,21.67,0.0,0.26,0.59,64.82,16.45,3.0,4.48,202.27
22.25,89.75,2010,83,100.35,29.96,21.96,0.0,0.27,0.56,66.4,16.67,3.18,4.83,199.99
22.25,90.25,2010,83,97.3,29.39,22.45,0.0,0.29,0.51,69.16,17.1,3.99,5.54,196.29
22.25,90.75,2010,83,97.3,28.64,23.13,0.0,0.33,0.46,73.39,17.72,5.22,6.34,191.98
22.25,91.25,2010,83,104.71,27.81,23.71,0.0,0.35,0.38,78.47,18.31,6.58,7.21,191.12
22.25,91.75,2010,83,104.71,27.64,22.42,0.0,0.34,0.39,74.19,16.99,4.47,5.65,186.45
22.25,92.25,2010,83,114.29,27.08,19.46,0.0,0.32,0.39,66.81,14.54,2.21,3.1,191.51
22.25,92.75,2010,83,114.29,25.2,15.59,0.0,0.27,0.42,61.32,11.91,0.84,1.54,202.48
22.75,87.75,2010,83,107.98,30.67,17.68,0.0,0.35,0.43,56.71,13.4,0.93,3.15,224.84
22.75,88.25,2010,83,108.49,31.29,18.5,0.0,0.29,0.44,57.02,14.06,1.58,3.78,221.86
22.75,88.75,2010,83,108.49,31.59,19.17,0.0,0.25,0.5,57.25,14.5,2.36,4.12,209.81
22.75,89.25,2010,83,100.35,31.4,19.89,0.0,0.26,0.52,58.75,14.96,2.58,4.37,199.74
22.75,89.75,2010,83,100.35,31.0,20.53,0.0,0.27,0.48,60.66,15.42,2.98,4.91,193.49
22.75,90.25,2010,83,97.3,30.29,21.29,0.0,0.29,0.42,63.82,16.03,3.76,5.5,188.64
22.75,90.75,2010,83,97.3,29.32,22.13,0.0,0.32,0.39,68.28,16.75,4.78,6.04,184.84
22.75,91.25,2010,83,104.71,28.3,22.78,0.0,0.35,0.39,73.25,17.33,5.59,6.59,183.84
22.75,91.75,2010,83,104.71,27.9,21.65,0.01,0.36,0.41,70.85,16.26,3.58,4.6,186.29
22.75,92.25,2010,83,114.29,27.07,19.29,0.05,0.34,0.4,66.54,14.4,1.98,2.74,193.58
22.75,92.75,2010,83,114.29,24.94,15.59,0.06,0.28,0.42,62.5,12.01,0.98,1.7,201.78
23.25,87.75,2010,83,110.06,30.85,15.38,0.0,0.34,0.4,51.25,11.88,0.86,2.82,237.88
23.25,88.25,2010,83,110.08,31.3,16.22,0.0,0.29,0.39,51.96,12.48,1.47,3.42,229.47
23.25,88.75,2010,83,110.08,31.79,16.76,0.0,0.23,0.45,51.81,12.85,1.7,3.74,220.22
23.25,89.25,2010,83,101.18,31.68,18.2,0.0,0.24,0.45,54.51,13.73,2.04,4.15,205.82
23.25,89.75,2010,83,101.18,31.33,19.56,0.0,0.27,0.42,57.76,14.66,2.72,4.78,193.93
23.25,90.25,2010,83,97.53,30.68,20.67,0.01,0.3,0.4,61.46,15.5,3.83,5.43,185.22
23.25,90.75,2010,83,97.53,29.83,21.42,0.01,0.33,0.4,65.16,16.11,4.88,5.91,179.78
23.25,91.25,2010,83,97.9,28.95,21.75,0.01,0.36,0.41,68.06,16.33,4.8,5.98,177.16
23.25,91.75,2010,83,97.9,27.88,20.9,0.09,0.4,0.43,69.11,15.62,2.37,3.08,182.81
23.25,92.25,2010,83,108.38,26.74,18.96,0.27,0.37,0.41,66.77,14.2,1.36,1.89,189.92
23.25,92.75,2010,83,108.38,24.74,15.63,0.32,0.3,0.42,63.16,12.1,0.95,1.53,198.93
23.75,87.75,2010,83,110.06,31.27,11.87,0.0,0.3,0.41,42.32,9.73,1.19,2.81,252.49
23.75,88.25,2010,83,110.08,31.53,13.37,0.0,0.27,0.39,44.86,10.63,1.3,3.12,238.02
23.75,88.75,2010,83,110.08,31.87,14.18,0.0,0.22,0.43,45.56,11.14,1.21,3.42,227.22
23.75,89.25,2010,83,101.18,31.65,16.47,0.0,0.24,0.43,50.09,12.53,1.11,3.78,211.17
23.75,89.75,2010,83,101.18,31.31,18.65,0.03,0.27,0.41,55.21,13.98,1.81,4.47,196.56
23.75,90.25,2010,83,97.53,30.86,20.18,0.1,0.3,0.39,59.6,15.08,3.15,5.31,185.98
23.75,90.75,2010,83,97.53,30.28,20.92,0.17,0.33,0.38,62.78,15.67,4.51,5.98,179.92
23.75,91.25,2010,83,97.9,29.49,21.19,0.15,0.36,0.39,65.12,15.84,4.81,6.01,176.84
23.75,91.75,2010,83,97.9,28.27,20.38,0.37,0.38,0.4,66.2,15.16,2.26,2.85,183.59
23.75,92.25,2010,83,108.38,26.91,18.72,0.84,0.37,0.41,65.25,13.98,1.24,1.65,193.31
23.75,92.75,2010,83,108.38,25.08,15.86,0.94,0.33,0.43,62.32,12.17,0.97,1.42,208.39
24.25,87.75,2010,83,110.9,31.45,7.56,0.0,0.25,0.4,30.82,7.22,1.47,2.98,265.72
24.25,88.25,2010,83,110.7,31.67,10.23,0.0,0.26,0.38,36.08,8.58,0.97,2.83,247.7
24.25,88.75,2010,83,110.7,31.71,11.39,0.0,0.23,0.41,38.66,9.34,0.7,3.02,228.12
24.25,89.25,2010,83,97.14,31.41,14.33,0.0,0.24,0.4,44.73,11.12,0.65,3.44,212.3
24.25,89.75,2010,83,97.14,31.14,17.35,0.08,0.26,0.39,51.86,13.03,1.14,4.14,199.76
24.25,90.25,2010,83,87.92,30.91,19.44,0.29,0.3,0.37,57.29,14.46,2.1,5.02,190.42
24.25,90.75,2010,83,87.92,30.6,20.4,0.64,0.33,0.37,60.47,15.22,3.31,5.77,184.46
24.25,91.25,2010,83,88.29,29.92,20.85,1.01,0.34,0.37,62.97,15.53,4.38,5.84,182.31
24.25,91.75,2010,83,88.29,28.85,20.23,1.47,0.37,0.39,63.89,14.95,2.32,3.46,188.11
24.25,92.25,2010,83,93.91,27.56,19.09,2.03,0.39,0.41,64.28,14.09,1.34,2.15,202.12
24.25,92.75,2010,83,93.91,26.02,16.86,1.98,0.38,0.44,62.05,12.62,1.05,1.63,218.39
24.75,87.75,2010,83,110.9,31.38,4.24,0.0,0.21,0.38,21.94,5.43,1.51,3.09,270.45
24.75,88.25,2010,83,110.7,31.47,7.12,0.0,0.24,0.37,27.49,6.68,0.8,2.68,253.49
24.75,88.75,2010,83,110.7,31.31,8.0,0.0,0.23,0.41,30.59,7.29,0.51,2.7,228.34
24.75,89.25,2010,83,97.14,30.93,11.53,0.01,0.23,0.39,38.12,9.32,0.65,3.15,211.64
24.75,89.75,2010,83,97.14,30.67,15.48,0.14,0.26,0.36,47.76,11.71,0.93,3.71,200.91
24.75,90.25,2010,83,87.92,30.5,18.36,0.5,0.3,0.35,55.41,13.63,1.51,4.39,193.38
24.75,90.75,2010,83,87.92,30.22,19.83,1.1,0.34,0.37,60.12,14.78,2.3,4.93,187.82
24.75,91.25,2010,83,88.29,29.47,20.71,1.9,0.37,0.39,64.12,15.44,3.02,4.82,184.47
24.75,91.75,2010,83,88.29,28.41,20.48,2.49,0.41,0.42,66.0,15.17,1.58,3.64,186.67
24.75,92.25,2010,83,93.91,27.37,19.67,3.11,0.47,0.49,66.41,14.54,0.89,2.66,202.11
24.75,92.75,2010,83,93.91,26.24,18.05,3.07,0.5,0.52,64.45,13.43,0.64,1.93,217.12
25.25,87.75,2010,83,108.56,31.15,2.9,0.0,0.21,0.35,18.81,4.78,1.27,2.97,270.62
25.25,88.25,2010,83,107.39,31.02,4.69,0.0,0.24,0.36,22.12,5.44,0.83,2.51,255.31
25.25,88.75,2010,83,107.39,30.95,4.85,0.0,0.21,0.39,23.38,5.62,0.53,2.43,232.56
25.25,89.25,2010,83,100.59,30.66,8.15,0.02,0.21,0.38,30.28,7.37,0.67,2.77,212.29
25.25,89.75,2010,83,100.59,29.98,12.44,0.17,0.25,0.37,41.54,9.81,0.85,3.08,200.19
25.25,90.25,2010,83,93.43,29.24,15.91,0.54,0.31,0.4,52.06,12.02,1.18,3.42,193.52
25.25,90.75,2010,83,93.43,28.02,17.91,1.15,0.39,0.46,61.12,13.58,1.61,3.8,190.39
25.25,91.25,2010,83,89.17,25.06,18.86,1.93,0.5,0.51,72.5,14.56,2.02,4.22,189.72
25.25,91.75,2010,83,89.17,23.83,18.56,2.43,0.55,0.56,75.38,14.39,1.47,3.67,197.02
25.25,92.25,2010,83,86.52,23.97,18.45,3.19,0.59,0.6,74.03,14.18,1.17,3.1,209.06
25.25,92.75,2010,83,86.52,24.45,17.97,3.71,0.6,0.61,70.23,13.68,0.94,2.37,215.85
25.75,87.75,2010,83,108.56,30.94,2.17,0.0,0.22,0.34,17.82,4.5,0.74,2.54,250.16
25.75,88.25,2010,83,107.39,30.64,3.53,0.0,0.24,0.35,20.22,4.98,0.58,2.2,232.13
25.75,88.75,2010,83,107.39,30.64,3.87,0.0,0.21,0.36,21.09,5.13,0.62,2.12,206.53
25.75,89.25,2010,83,100.59,30.47,6.27,0.02,0.2,0.36,26.17,6.3,0.56,2.41,196.36
25.75,89.75,2010,83,100.59,29.31,10.7,0.14,0.26,0.39,38.65,8.73,0.65,2.65,189.05
25.75,90.25,2010,83,93.43,28.03,14.92,0.41,0.37,0.46,52.15,11.35,0.85,2.92,189.02
25.75,90.75,2010,83,93.43,26.67,17.58,0.84,0.48,0.54,63.21,13.3,1.18,3.51,196.14
25.75,91.25,2010,83,89.17,24.45,18.21,1.36,0.56,0.56,71.31,14.01,1.66,4.91,205.72
25.75,91.75,2010,83,89.17,23.07,17.45,1.72,0.62,0.61,73.89,13.59,1.95,4.0,216.29
25.75,92.25,2010,83,86.52,23.59,17.66,2.68,0.61,0.61,72.69,13.64,1.86,3.28,224.26
25.75,92.75,2010,83,86.52,24.77,17.95,4.19,0.58,0.58,69.24,13.61,1.61,2.59,220.69
26.25,87.75,2010,83,102.57,30.5,1.08,0.0,0.2,0.36,16.69,4.21,0.71,2.44,200.76
26.25,88.25,2010,83,95.63,30.18,2.83,0.0,0.22,0.36,19.43,4.81,0.52,2.27,178.54
26.25,88.75,2010,83,95.63,30.12,4.51,0.0,0.22,0.34,22.16,5.37,0.55,2.26,151.34
26.25,89.25,2010,83,81.89,29.68,6.46,0.01,0.22,0.36,26.66,6.3,0.56,2.39,153.69
26.25,89.75,2010,83,81.89,28.21,11.08,0.08,0.33,0.41,40.42,8.86,0.5,2.41,147.01
26.25,90.25,2010,83,85.43,26.82,15.68,0.24,0.45,0.47,55.54,11.69,0.5,2.6,148.24
26.25,90.75,2010,83,85.43,26.23,18.55,0.5,0.53,0.51,65.25,13.67,0.78,3.2,163.02
26.25,91.25,2010,83,87.52,26.81,18.94,0.82,0.5,0.49,63.88,13.92,1.67,4.37,185.62
26.25,91.75,2010,83,87.52,26.49,18.2,1.16,0.53,0.54,62.82,13.45,1.66,3.74,250.18
26.25,92.25,2010,83,87.3,26.67,18.12,2.39,0.5,0.53,62.45,13.43,1.38,3.1,248.93
26.25,92.75,2010,83,87.3,26.75,18.33,4.92,0.51,0.52,63.22,13.57,1.27,2.55,225.74
20.75,87.75,2010,84,108.1,27.59,24.98,0.07,1.0,-999.0,85.64,19.75,5.58,6.83,207.18
20.75,88.25,2010,84,108.9,27.61,24.83,0.03,1.0,-999.0,84.75,19.57,5.71,6.72,211.1
20.75,88.75,2010,84,108.9,27.6,24.64,0.02,1.0,-999.0,83.88,19.35,5.45,6.38,213.38
20.75,89.25,2010,84,114.53,27.51,24.52,0.01,1.0,-999.0,83.62,19.2,5.19,6.03,213.7
20.75,89.75,2010,84,114.53,27.45,24.32,0.0,1.0,-999.0,82.98,18.96,4.94,5.69,213.67
20.75,90.25,2010,84,115.59,27.4,24.06,0.0,1.0,-999.0,81.92,18.66,4.68,5.33,213.02
20.75,90.75,2010,84,115.59,27.36,23.73,0.0,1.0,-999.0,80.5,18.29,4.43,4.95,211.68
20.75,91.25,2010,84,116.45,27.33,23.36,0.0,1.0,-999.0,78.88,17.85,4.16,4.51,209.78
20.75,91.75,2010,84,116.45,27.17,22.88,0.0,0.7,-999.0,77.38,17.36,3.09,3.62,209.08
20.75,92.25,2010,84,117.24,27.29,21.39,0.0,0.4,0.43,71.62,16.02,1.66,2.54,213.95
20.75,92.75,2010,84,117.24,27.23,18.72,0.0,0.21,0.43,63.77,13.92,0.67,1.79,212.92
21.25,87.75,2010,84,103.61,28.0,24.71,0.06,0.78,-999.0,82.77,19.48,4.97,6.52,200.35
21.25,88.25,2010,84,104.68,27.82,24.79,0.03,0.76,-999.0,83.57,19.55,5.45,6.59,206.18
21.25,88.75,2010,84,104.68,27.83,24.55,0.02,0.75,-999.0,82.34,19.26,5.41,6.29,208.25
21.25,89.25,2010,84,101.02,27.69,24.4,0.01,0.72,-999.0,82.24,19.09,5.15,6.01,208.85
21.25,89.75,2010,84,101.02,27.53,24.29,0.0,0.7,-999.0,82.41,18.93,4.99,5.82,209.09
21.25,90.25,2010,84,97.39,27.43,24.12,0.0,0.79,-999.0,82.07,18.74,4.84,5.59,207.78
21.25,90.75,2010,84,97.39,27.38,23.83,0.0,0.94,-999.0,80.92,18.43,4.66,5.31,205.25
21.25,91.25,2010,84,110.03,27.33,23.41,0.0,1.0,-999.0,79.09,17.91,4.52,5.09,203.38
21.25,91.75,2010,84,110.03,27.16,22.55,0.0,0.5,-999.0,76.07,17.03,3.01,3.86,198.05
21.25,92.25,2010,84,112.09,27.17,19.94,0.0,0.32,0.4,67.53,14.8,1.44,2.14,197.79
21.25,92.75,2010,84,112.09,26.6,16.15,0.0,0.24,0.41,58.07,12.12,0.47,1.16,197.21
21.75,87.75,2010,84,103.61,29.2,23.19,0.02,0.42,0.53,73.53,17.97,3.79,5.56,194.54
21.75,88.25,2010,84,104.68,28.95,23.69,0.01,0.39,0.59,75.48,18.41,4.76,5.94,202.06
21.75,88.75,2010,84,104.68,28.89,23.55,0.01,0.37,0.59,74.66,18.19,4.64,5.61,202.66
21.75,89.25,2010,84,101.02,28.57,23.47,0.0,0.36,0.59,75.21,18.09,4.18,5.01,203.48
21.75,89.75,2010,84,101.02,28.29,23.45,0.0,0.33,0.59,76.08,18.05,4.23,5.05,203.89
21.75,90.25,2010,84,97.39,27.98,23.49,0.0,0.43,0.59,77.24,18.07,4.56,5.32,201.72
21.75,90.75,2010,84,97.39,27.66,23.54,0.0,0.61,-999.0,78.44,18.1,4.9,5.59,198.32
21.75,91.25,2010,84,110.03,27.38,23.48,0.0,0.68,-999.0,79.19,18.01,4.98,5.79,198.62
21.75,91.75,2010,84,110.03,27.18,22.34,0.0,0.43,-999.0,75.36,16.86,3.09,4.29,190.8
21.75,92.25,2010,84,112.09,27.03,19.09,0.0,0.33,0.39,65.8,14.21,1.37,2.24,190.12
21.75,92.75,2010,84,112.09,25.95,14.57,0.0,0.26,0.41,55.8,11.19,0.35,1.07,198.67
22.25,87.75,2010,84,106.57,30.26,20.9,0.0,0.3,0.48,64.95,15.89,1.93,4.09,192.64
22.25,88.25,2010,84,107.46,30.48,21.57,0.0,0.27,0.54,65.3,16.42,3.25,4.78,201.26
22.25,88.75,2010,84,107.46,30.5,21.68,0.0,0.25,0.57,64.75,16.42,3.31,4.69,199.66
22.25,89.25,2010,84,102.29,30.16,21.71,0.0,0.26,0.59,65.15,16.39,2.77,4.06,197.53
22.25,89.75,2010,84,102.29,29.72,21.8,0.0,0.26,0.56,66.21,16.42,2.98,4.27,195.56
22.25,90.25,2010,84,96.95,29.07,22.16,0.0,0.29,0.51,68.93,16.73,3.71,4.87,192.56
22.25,90.75,2010,84,96.95,28.27,22.74,0.0,0.33,0.46,73.06,17.26,4.62,5.57,190.01
22.25,91.25,2010,84,105.33,27.58,23.19,0.0,0.35,0.38,77.06,17.7,5.24,6.25,192.06
22.25,91.75,2010,84,105.33,27.52,21.97,0.0,0.34,0.39,72.84,16.5,3.38,4.78,188.19
22.25,92.25,2010,84,112.62,27.24,18.91,0.0,0.32,0.39,64.88,14.12,1.52,2.61,193.01
22.25,92.75,2010,84,112.62,25.64,14.25,0.0,0.27,0.42,56.73,11.14,0.42,1.31,203.26
22.75,87.75,2010,84,106.57,30.45,18.71,0.0,0.34,0.43,59.79,14.11,0.97,3.21,202.88
22.75,88.25,2010,84,107.46,31.18,19.41,0.0,0.29,0.44,59.22,14.64,2.14,3.97,206.68
22.75,88.75,2010,84,107.46,31.6,19.6,0.0,0.24,0.5,57.84,14.74,2.68,4.31,203.25
22.75,89.25,2010,84,102.29,31.4,19.89,0.0,0.25,0.52,58.14,14.86,2.62,4.19,196.0
22.75,89.75,2010,84,102.29,30.92,20.3,0.0,0.27,0.48,59.57,15.11,2.88,4.5,188.81
22.75,90.25,2010,84,96.95,30.07,21.0,0.0,0.29,0.42,63.08,15.67,3.48,4.99,183.33
22.75,90.75,2010,84,96.95,28.96,21.84,0.0,0.32,0.39,68.14,16.39,4.16,5.45,180.88
22.75,91.25,2010,84,105.33,27.92,22.3,0.0,0.35,0.39,72.72,16.78,4.37,5.72,182.38
22.75,91.75,2010,84,105.33,27.75,21.23,0.0,0.36,0.41,70.09,15.81,2.66,3.92,186.4
22.75,92.25,2010,84,112.62,27.37,18.76,0.0,0.34,0.4,64.3,13.99,1.39,2.37,194.76
22.75,92.75,2010,84,112.62,25.45,14.41,0.0,0.28,0.42,58.08,11.3,0.65,1.5,199.18
23.25,87.75,2010,84,112.4,30.51,15.73,0.0,0.33,0.4,51.9,11.95,0.99,2.93,218.66
23.25,88.25,2010,84,110.96,31.21,17.06,0.0,0.29,0.39,53.77,12.91,1.67,3.62,214.52
23.25,88.75,2010,84,110.96,31.97,17.39,0.0,0.22,0.45,52.47,13.15,1.97,4.14,211.5
23.25,89.25,2010,84,99.99,31.83,18.24,0.0,0.24,0.45,53.69,13.64,2.17,4.24,200.52
23.25,89.75,2010,84,99.99,31.37,19.23,0.0,0.26,0.42,56.08,14.28,2.74,4.6,187.77
23.25,90.25,2010,84,92.01,30.55,20.28,0.0,0.29,0.4,60.06,15.06,3.61,5.13,178.37
23.25,90.75,2010,84,92.01,29.51,21.12,0.0,0.33,0.4,64.71,15.74,4.31,5.55,174.33
23.25,91.25,2010,84,98.13,28.53,21.3,0.0,0.36,0.41,67.81,15.84,4.0,5.3,174.53
23.25,91.75,2010,84,98.13,27.87,20.43,0.0,0.4,0.43,67.84,15.16,1.89,2.72,181.78
23.25,92.25,2010,84,110.61,27.17,18.32,0.0,0.36,0.41,63.55,13.68,1.1,1.69,189.54
23.25,92.75,2010,84,110.61,25.31,14.44,0.0,0.3,0.42,58.12,11.33,0.83,1.39,197.95
23.75,87.75,2010,84,112.4,31.16,10.93,0.0,0.29,0.41,37.83,8.9,1.1,2.81,238.33
23.75,88.25,2010,84,110.96,31.39,13.51,0.0,0.27,0.39,44.11,10.47,1.18,3.29,225.52
23.75,88.75,2010,84,110.96,31.95,14.76,0.0,0.21,0.43,46.28,11.35,1.09,3.79,218.59
23.75,89.25,2010,84,99.99,31.8,16.63,0.0,0.23,0.42,49.83,12.52,1.15,4.05,203.62
23.75,89.75,2010,84,99.99,31.37,18.38,0.0,0.26,0.41,53.91,13.66,1.93,4.55,187.67
23.75,90.25,2010,84,92.01,30.75,19.75,0.0,0.29,0.39,58.14,14.62,3.35,5.23,176.99
23.75,90.75,2010,84,92.01,30.01,20.54,0.0,0.33,0.38,61.84,15.25,4.59,5.75,173.24
23.75,91.25,2010,84,98.13,29.25,20.68,0.0,0.35,0.39,63.94,15.32,4.07,5.49,173.44
23.75,91.75,2010,84,98.13,28.52,19.82,0.0,0.38,0.4,63.69,14.66,1.77,2.55,182.84
23.75,92.25,2010,84,110.61,27.53,17.99,0.0,0.36,0.41,61.08,13.4,1.01,1.46,196.68
23.75,92.75,2010,84,110.61,25.88,14.68,0.0,0.32,0.43,56.48,11.37,0.85,1.26,215.48
24.25,87.75,2010,84,112.71,31.73,6.11,0.0,0.24,0.4,24.68,6.26,1.46,3.06,259.69
24.25,88.25,2010,84,110.87,31.71,9.44,0.0,0.25,0.38,32.1,7.87,0.82,3.06,238.76
24.25,88.75,2010,84,110.87,31.66,11.48,0.0,0.22,0.41,38.25,9.22,0.41,3.37,222.16
24.25,89.25,2010,84,92.65,31.52,14.69,0.0,0.23,0.4,45.58,11.27,0.62,3.76,203.63
24.25,89.75,2010,84,92.65,31.24,17.44,0.0,0.26,0.39,51.85,13.01,1.35,4.35,187.39
24.25,90.25,2010,84,85.12,30.87,19.19,0.0,0.29,0.37,56.31,14.17,2.66,5.05,177.36
24.25,90.75,2010,84,85.12,30.44,19.94,0.0,0.32,0.37,59.02,14.73,3.92,5.57,174.43
24.25,91.25,2010,84,87.87,29.9,20.29,0.0,0.34,0.37,60.84,14.95,3.81,5.39,176.53
24.25,91.75,2010,84,87.87,29.26,19.62,0.0,0.36,0.39,60.64,14.42,1.88,3.06,187.91
24.25,92.25,2010,84,101.33,28.36,18.41,0.03,0.37,0.41,59.84,13.55,1.14,1.85,214.26
