-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2015 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
WS10M_MIN              MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_PAR_TOT,T2M,T2MDEW,PRECTOTCORR,GWETTOP,GWETROOT,RH2M,QV2M,WS10M_MIN,WS10M,WD2M
21.75,90.75,2015,1,27.44,21.85,18.71,2.17,0.79,-999.0,82.42,13.36,3.73,4.95,37.41
21.75,91.25,2015,1,33.67,22.23,19.26,3.21,0.78,-999.0,83.25,13.82,3.47,5.01,23.91
21.75,91.75,2015,1,33.67,22.38,19.72,3.21,0.66,-999.0,84.92,14.26,2.49,3.85,28.88
21.75,92.25,2015,1,34.8,21.62,18.87,3.22,0.56,0.54,85.27,13.75,1.03,1.88,97.51
21.75,92.75,2015,1,34.8,20.55,17.14,2.91,0.5,0.5,82.76,12.76,0.22,0.8,133.2
22.25,87.75,2015,1,37.09,18.99,16.54,5.14,0.65,0.63,86.24,11.71,2.49,4.0,76.52
22.25,88.25,2015,1,29.98,20.02,16.35,3.33,0.6,0.61,80.37,11.55,2.05,3.83,86.79
22.25,88.75,2015,1,29.98,20.94,16.15,1.8,0.53,0.61,75.34,11.38,1.34,3.36,90.81
22.25,89.25,2015,1,26.72,21.47,16.15,1.48,0.46,0.61,72.99,11.38,0.87,2.65,72.19
22.25,89.75,2015,1,26.72,21.24,16.54,1.66,0.49,0.6,75.72,11.68,1.26,2.63,57.14
22.25,90.25,2015,1,32.11,20.94,17.16,1.93,0.56,0.6,79.76,12.14,1.86,3.06,45.43
22.25,90.75,2015,1,32.11,20.98,17.82,2.15,0.6,0.59,82.44,12.64,2.25,3.67,34.76
22.25,91.25,2015,1,35.36,21.47,18.3,2.36,0.55,0.56,82.19,13.03,2.23,4.08,20.81
22.25,91.75,2015,1,35.36,21.6,18.66,2.44,0.59,0.57,83.51,13.37,1.68,2.94,53.99
22.25,92.25,2015,1,44.44,21.52,18.22,2.43,0.55,0.53,82.48,13.22,0.75,1.58,112.49
22.25,92.75,2015,1,44.44,20.36,16.65,2.17,0.48,0.5,80.99,12.48,0.2,0.82,141.54
22.75,87.75,2015,1,37.09,19.26,16.37,3.09,0.59,0.57,84.32,11.6,1.56,3.16,102.48
22.75,88.25,2015,1,29.98,20.29,16.01,1.72,0.52,0.53,77.78,11.31,1.69,3.22,119.9
22.75,88.75,2015,1,29.98,21.12,15.63,0.79,0.46,0.55,72.41,11.02,1.17,2.98,125.62
22.75,89.25,2015,1,26.72,21.45,15.55,0.85,0.41,0.56,70.58,10.94,0.36,2.45,113.35
22.75,89.75,2015,1,26.72,21.14,15.91,1.37,0.43,0.54,73.39,11.22,0.59,2.25,77.26
22.75,90.25,2015,1,32.11,20.64,16.5,2.0,0.5,0.54,78.08,11.66,1.1,2.38,48.11
22.75,90.75,2015,1,32.11,20.29,17.1,2.38,0.56,0.57,82.25,12.1,1.44,2.69,35.84
22.75,91.25,2015,1,35.36,20.33,17.49,2.16,0.59,0.59,83.88,12.42,1.57,2.89,29.59
22.75,91.75,2015,1,35.36,20.81,17.83,2.12,0.61,0.59,83.35,12.74,1.07,1.91,105.42
22.75,92.25,2015,1,44.44,21.34,17.59,1.67,0.54,0.53,80.22,12.74,0.52,1.23,151.49
22.75,92.75,2015,1,44.44,20.25,16.16,1.29,0.46,0.49,79.04,12.15,0.28,0.87,154.25
23.25,87.75,2015,1,59.7,19.73,16.14,1.34,0.54,0.52,81.06,11.44,1.48,2.79,123.51
23.25,88.25,2015,1,54.45,20.57,15.79,0.55,0.47,0.48,75.55,11.16,1.65,2.84,135.36
23.25,88.75,2015,1,54.45,20.96,15.58,0.27,0.46,0.51,72.88,10.99,1.12,2.64,138.66
23.25,89.25,2015,1,43.46,21.03,15.59,0.48,0.45,0.52,72.42,10.99,0.5,2.25,148.88
23.25,89.75,2015,1,43.46,20.95,15.62,0.91,0.45,0.51,72.67,11.02,0.49,2.01,117.11
23.25,90.25,2015,1,39.98,20.66,15.85,1.26,0.47,0.51,74.74,11.19,0.81,1.98,75.54
23.25,90.75,2015,1,39.98,20.18,16.23,1.28,0.53,0.54,78.47,11.47,1.13,2.03,49.78
23.25,91.25,2015,1,36.2,19.65,16.52,0.86,0.61,0.6,82.38,11.69,1.09,1.92,58.75
23.25,91.75,2015,1,36.2,20.2,17.04,0.78,0.63,0.59,82.48,12.18,0.69,1.26,137.43
23.25,92.25,2015,1,37.34,20.35,16.8,0.69,0.56,0.54,80.92,12.23,0.36,0.98,160.52
23.25,92.75,2015,1,37.34,19.37,15.59,0.66,0.47,0.5,80.05,11.75,0.27,0.85,159.7
23.75,87.75,2015,1,59.7,19.98,15.3,0.46,0.5,0.5,75.82,10.86,1.08,2.42,137.2
23.75,88.25,2015,1,54.45,20.69,15.09,0.1,0.44,0.46,71.81,10.68,1.1,2.41,145.27
23.75,88.75,2015,1,54.45,20.78,15.16,0.07,0.46,0.5,71.66,10.68,0.93,2.28,148.97
23.75,89.25,2015,1,43.46,20.69,15.32,0.2,0.47,0.51,72.56,10.8,0.56,1.96,154.22
23.75,89.75,2015,1,43.46,20.67,15.23,0.42,0.47,0.5,71.97,10.74,0.4,1.72,146.96
23.75,90.25,2015,1,39.98,20.56,15.2,0.56,0.46,0.49,72.11,10.73,0.53,1.6,123.01
23.75,90.75,2015,1,39.98,20.28,15.37,0.52,0.48,0.51,73.84,10.85,0.73,1.54,95.14
23.75,91.25,2015,1,36.2,19.9,15.65,0.27,0.54,0.54,76.72,11.05,0.53,1.35,93.06
23.75,91.75,2015,1,36.2,19.9,15.84,0.24,0.55,0.54,77.84,11.29,0.36,1.09,124.09
23.75,92.25,2015,1,37.34,19.68,15.8,0.26,0.54,0.53,78.86,11.48,0.23,0.94,137.69
23.75,92.75,2015,1,37.34,18.98,15.07,0.3,0.5,0.52,78.91,11.31,0.18,0.83,153.24
24.25,87.75,2015,1,70.66,20.26,13.84,0.16,0.45,0.48,68.08,9.91,0.88,2.22,146.72
24.25,88.25,2015,1,66.3,20.78,13.93,0.01,0.42,0.45,66.38,9.89,0.9,2.2,151.53
24.25,88.75,2015,1,66.3,20.61,14.22,0.01,0.45,0.49,68.28,10.04,0.9,2.16,149.53
24.25,89.25,2015,1,55.48,20.36,14.62,0.05,0.49,0.51,70.76,10.31,0.67,1.88,145.63
24.25,89.75,2015,1,55.48,20.29,14.61,0.12,0.49,0.51,70.94,10.3,0.34,1.61,142.43
24.25,90.25,2015,1,51.23,20.26,14.54,0.17,0.48,0.5,70.72,10.25,0.22,1.44,136.64
24.25,90.75,2015,1,51.23,20.18,14.65,0.18,0.48,0.5,71.41,10.33,0.37,1.39,127.26
24.25,91.25,2015,1,46.04,20.03,15.11,0.12,0.5,0.52,73.78,10.65,0.64,1.34,115.53
24.25,91.75,2015,1,46.04,19.38,15.1,0.12,0.53,0.54,76.71,10.7,0.59,1.32,112.36
24.25,92.25,2015,1,42.4,19.56,15.24,0.11,0.56,0.56,76.59,10.93,0.41,1.12,125.61
24.25,92.75,2015,1,42.4,19.53,14.75,0.11,0.55,0.55,74.57,10.85,0.26,0.9,149.34
24.75,87.75,2015,1,70.66,20.64,12.31,0.06,0.41,0.44,60.59,8.94,1.04,2.06,160.84
24.75,88.25,2015,1,66.3,20.92,12.92,0.0,0.42,0.45,61.92,9.23,1.05,2.04,158.19
24.75,88.75,2015,1,66.3,20.43,13.62,0.0,0.47,0.5,66.75,9.64,1.26,2.12,143.69
24.75,89.25,2015,1,55.48,20.04,14.19,0.01,0.52,0.52,70.47,10.01,0.96,1.95,136.59
24.75,89.75,2015,1,55.48,19.96,14.03,0.02,0.51,0.52,70.09,9.92,0.5,1.69,128.57
24.75,90.25,2015,1,51.23,19.85,13.79,0.03,0.5,0.51,69.43,9.78,0.39,1.57,119.09
24.75,90.75,2015,1,51.23,19.62,13.88,0.03,0.51,0.53,70.54,9.88,0.74,1.63,110.18
24.75,91.25,2015,1,46.04,19.46,14.51,0.02,0.58,0.57,73.69,10.31,1.25,1.74,106.38
24.75,91.75,2015,1,46.04,19.4,14.51,0.01,0.64,0.62,73.99,10.34,1.05,1.69,100.9
24.75,92.25,2015,1,42.4,19.48,14.42,0.01,0.66,0.65,73.28,10.38,0.58,1.39,109.36
24.75,92.75,2015,1,42.4,19.46,14.04,0.02,0.63,0.63,71.71,10.3,0.26,1.03,133.01
25.25,87.75,2015,1,75.09,21.03,11.86,0.03,0.39,0.42,57.66,8.65,0.63,1.71,163.78
25.25,88.25,2015,1,75.34,20.98,12.89,0.0,0.43,0.46,61.81,9.2,0.61,1.73,149.88
25.25,88.75,2015,1,75.34,20.37,13.62,0.0,0.48,0.5,67.31,9.64,0.89,1.97,140.25
25.25,89.25,2015,1,76.94,20.06,14.02,0.0,0.51,0.52,69.89,9.89,0.69,1.79,133.68
25.25,89.75,2015,1,76.94,19.86,13.56,0.0,0.52,0.53,68.66,9.66,0.39,1.49,116.51
25.25,90.25,2015,1,71.45,19.32,12.82,0.0,0.54,0.55,67.61,9.31,0.47,1.43,104.17
25.25,90.75,2015,1,71.45,18.26,12.03,0.0,0.6,0.61,68.31,9.05,0.91,1.66,104.61
25.25,91.25,2015,1,57.73,16.72,11.05,0.0,0.71,0.68,69.91,8.85,1.18,1.95,118.31
25.25,91.75,2015,1,57.73,17.04,10.2,0.0,0.75,0.72,65.33,8.56,0.91,1.69,136.31
25.25,92.25,2015,1,50.66,17.28,11.09,0.0,0.74,0.73,68.11,8.92,0.62,1.45,161.89
25.25,92.75,2015,1,50.66,17.79,12.28,0.0,0.69,0.69,71.19,9.45,0.36,1.11,168.61
25.75,87.75,2015,1,75.09,21.3,12.73,0.03,0.4,0.44,60.11,9.16,0.68,1.79,131.87
25.75,88.25,2015,1,75.34,20.97,13.62,0.01,0.45,0.47,64.97,9.66,0.59,1.77,126.57
25.75,88.75,2015,1,75.34,20.41,13.94,0.0,0.46,0.49,68.62,9.86,0.42,1.92,134.84
25.75,89.25,2015,1,76.94,20.25,14.17,0.0,0.48,0.5,69.85,9.98,0.63,1.71,132.09
25.75,89.75,2015,1,76.94,19.91,13.95,0.0,0.53,0.54,70.12,9.92,0.41,1.38,118.15
25.75,90.25,2015,1,71.45,19.47,13.18,0.0,0.61,0.6,68.77,9.56,0.33,1.24,121.39
25.75,90.75,2015,1,71.45,18.77,11.8,0.0,0.69,0.67,65.88,8.92,0.54,1.43,146.69
25.75,91.25,2015,1,57.73,17.48,9.75,0.0,0.73,0.71,62.28,8.09,0.71,1.91,175.47
25.75,91.75,2015,1,57.73,16.29,8.99,0.0,0.76,0.74,63.98,7.94,0.45,1.6,184.64
25.75,92.25,2015,1,50.66,16.44,10.44,0.0,0.73,0.72,69.47,8.6,0.61,1.34,197.18
25.75,92.75,2015,1,50.66,17.61,12.13,0.0,0.67,0.67,71.88,9.3,0.57,1.06,189.21
26.25,87.75,2015,1,70.34,21.16,12.96,0.07,0.42,0.45,61.04,9.39,1.07,2.1,100.33
26.25,88.25,2015,1,72.59,20.99,13.61,0.03,0.44,0.48,64.37,9.76,0.91,1.97,110.98
26.25,88.75,2015,1,72.59,20.96,14.04,0.0,0.44,0.47,66.34,9.98,0.71,1.86,124.38
26.25,89.25,2015,1,74.41,20.54,14.35,0.0,0.48,0.49,69.24,10.2,0.89,1.67,118.95
26.25,89.75,2015,1,74.41,19.88,14.67,0.0,0.56,0.55,73.34,10.44,0.63,1.54,102.39
26.25,90.25,2015,1,73.69,19.58,14.56,0.0,0.65,0.61,74.24,10.38,0.4,1.47,108.81
26.25,90.75,2015,1,73.69,19.65,13.96,0.0,0.7,0.66,71.62,10.0,0.44,1.59,132.18
26.25,91.25,2015,1,69.01,19.56,13.24,0.0,0.68,0.64,69.25,9.58,0.77,2.06,126.25
26.25,91.75,2015,1,69.01,18.53,12.91,0.0,0.7,0.68,71.53,9.51,0.57,2.03,115.12
26.25,92.25,2015,1,66.97,18.63,13.05,0.0,0.66,0.65,71.7,9.6,0.56,1.56,110.49
26.25,92.75,2015,1,66.97,19.19,13.24,0.0,0.61,0.62,70.47,9.67,0.46,1.11,125.36
20.75,87.75,2015,2,63.81,24.88,23.23,30.7,1.0,-999.0,90.45,17.66,3.99,7.11,108.71
20.75,88.25,2015,2,64.09,25.04,23.07,37.8,1.0,-999.0,88.71,17.49,4.88,7.29,108.59
20.75,88.75,2015,2,64.09,25.2,22.96,34.56,1.0,-999.0,87.31,17.36,5.3,7.27,107.59
20.75,89.25,2015,2,76.03,25.16,22.79,24.63,1.0,-999.0,86.64,17.17,4.75,6.62,106.27
20.75,89.75,2015,2,76.03,25.11,22.62,15.26,1.0,-999.0,85.94,16.99,3.9,5.82,105.88
20.75,90.25,2015,2,67.45,25.1,22.39,8.02,1.0,-999.0,84.86,16.76,2.95,5.01,106.26
20.75,90.75,2015,2,67.45,25.14,22.09,3.43,1.0,-999.0,83.08,16.44,1.94,4.21,106.59
20.75,91.25,2015,2,65.55,25.28,21.68,0.98,1.0,-999.0,80.41,16.02,0.69,3.3,105.44
20.75,91.75,2015,2,65.55,25.3,21.18,1.38,0.78,-999.0,77.91,15.56,0.57,2.68,155.79
20.75,92.25,2015,2,69.34,24.72,20.23,0.73,0.6,0.56,76.83,14.75,1.0,2.06,175.48
20.75,92.75,2015,2,69.34,24.19,18.73,0.14,0.5,0.54,73.58,13.6,1.19,1.61,179.48
21.25,87.75,2015,2,29.64,23.67,22.17,29.25,0.94,-999.0,91.26,16.58,4.29,7.05,100.51
21.25,88.25,2015,2,47.52,23.71,22.03,28.7,0.93,-999.0,90.27,16.44,4.49,6.77,100.78
21.25,88.75,2015,2,47.52,23.88,21.98,22.63,0.9,-999.0,89.09,16.39,4.31,6.46,100.62
21.25,89.25,2015,2,58.1,23.95,21.98,15.05,0.88,-999.0,88.69,16.36,3.76,5.84,98.68
21.25,89.75,2015,2,58.1,23.91,21.92,8.75,0.87,-999.0,88.54,16.28,3.03,5.12,97.02
21.25,90.25,2015,2,68.77,23.83,21.8,4.22,0.9,-999.0,88.35,16.16,2.24,4.35,95.4
21.25,90.75,2015,2,68.77,23.82,21.6,1.55,0.97,-999.0,87.32,15.95,1.37,3.5,99.52
21.25,91.25,2015,2,78.81,24.04,21.21,0.46,1.0,-999.0,84.12,15.56,0.3,2.48,121.09
21.25,91.75,2015,2,78.81,24.25,20.74,0.36,0.66,-999.0,81.03,15.15,0.82,2.4,170.02
21.25,92.25,2015,2,74.27,23.53,19.39,0.14,0.52,0.53,78.97,14.09,0.77,1.56,189.11
21.25,92.75,2015,2,74.27,22.83,17.58,0.01,0.48,0.5,74.94,12.86,0.69,1.03,191.16
21.75,87.75,2015,2,29.64,22.6,20.78,22.22,0.81,0.69,89.91,15.25,3.92,5.89,100.56
21.75,88.25,2015,2,47.52,22.76,20.61,17.41,0.79,0.68,88.31,15.07,3.7,5.46,101.49
21.75,88.75,2015,2,47.52,22.99,20.45,10.93,0.73,0.66,86.44,14.92,3.13,4.88,101.84
21.75,89.25,2015,2,58.1,23.15,20.4,6.57,0.67,0.64,85.39,14.87,2.54,4.08,98.99
21.75,89.75,2015,2,58.1,23.12,20.39,3.68,0.66,0.65,85.5,14.84,2.11,3.65,97.87
21.75,90.25,2015,2,68.77,23.0,20.46,1.7,0.71,0.65,86.31,14.89,1.64,3.34,97.37
21.75,90.75,2015,2,68.77,22.92,20.59,0.43,0.79,-999.0,87.07,15.0,1.09,2.94,106.09
21.75,91.25,2015,2,78.81,22.99,20.65,0.04,0.78,-999.0,86.72,15.05,0.48,2.23,142.31
21.75,91.75,2015,2,78.81,23.2,20.29,0.02,0.65,-999.0,84.07,14.75,0.9,2.26,170.91
21.75,92.25,2015,2,74.27,22.76,18.88,0.01,0.55,0.54,80.2,13.75,0.77,1.44,183.14
21.75,92.75,2015,2,74.27,21.96,16.91,0.0,0.49,0.5,75.62,12.55,0.65,0.94,187.68
22.25,87.75,2015,2,36.57,22.0,19.64,15.83,0.72,0.65,87.51,14.21,2.66,4.18,104.44
22.25,88.25,2015,2,54.8,22.59,19.35,10.6,0.68,0.63,83.65,13.91,2.43,3.93,107.23
22.25,88.75,2015,2,54.8,23.1,18.89,5.07,0.59,0.61,79.62,13.52,2.06,3.44,108.03
22.25,89.25,2015,2,55.81,23.32,18.64,2.94,0.52,0.61,77.65,13.32,1.78,2.75,105.11
22.25,89.75,2015,2,55.81,23.11,18.78,1.92,0.53,0.6,78.97,13.42,1.73,2.58,104.19
22.25,90.25,2015,2,72.21,22.86,19.14,1.09,0.57,0.6,81.2,13.7,1.59,2.58,105.66
22.25,90.75,2015,2,72.21,22.81,19.54,0.27,0.59,0.59,82.72,14.03,1.26,2.52,114.37
22.25,91.25,2015,2,71.38,22.97,19.75,0.01,0.54,0.56,82.72,14.22,0.85,2.27,139.59
22.25,91.75,2015,2,71.38,23.08,19.54,0.01,0.58,0.57,81.37,14.07,0.87,2.08,162.14
22.25,92.25,2015,2,70.26,22.94,18.39,0.0,0.53,0.53,77.28,13.34,0.69,1.42,170.37
22.25,92.75,2015,2,70.26,21.78,16.42,0.0,0.47,0.5,74.06,12.28,0.59,1.02,173.94
22.75,87.75,2015,2,36.57,22.01,18.94,12.77,0.65,0.58,84.24,13.59,1.59,3.1,101.36
22.75,88.25,2015,2,54.8,22.83,18.59,7.73,0.58,0.54,79.29,13.24,1.46,3.0,103.81
22.75,88.75,2015,2,54.8,23.49,17.99,2.81,0.5,0.55,74.34,12.76,1.57,2.84,105.28
22.75,89.25,2015,2,55.81,23.6,17.76,1.52,0.44,0.56,73.04,12.59,1.81,2.59,106.01
22.75,89.75,2015,2,55.81,23.24,18.02,1.0,0.45,0.54,75.36,12.78,1.9,2.47,107.26
22.75,90.25,2015,2,72.21,22.86,18.48,0.6,0.5,0.54,78.44,13.13,1.75,2.35,110.39
22.75,90.75,2015,2,72.21,22.7,18.89,0.17,0.55,0.56,80.38,13.46,1.31,2.17,119.82
22.75,91.25,2015,2,71.38,22.84,19.05,0.01,0.58,0.59,80.25,13.61,0.59,1.97,142.97
22.75,91.75,2015,2,71.38,22.96,18.98,0.01,0.6,0.59,79.82,13.61,0.57,1.58,166.34
22.75,92.25,2015,2,70.26,23.06,17.98,0.01,0.53,0.53,75.2,13.02,0.51,1.27,174.68
22.75,92.75,2015,2,70.26,21.69,16.02,0.0,0.46,0.49,72.68,12.01,0.5,1.1,172.31
23.25,87.75,2015,2,26.23,22.08,18.46,11.45,0.6,0.53,81.67,13.19,1.46,2.66,88.59
23.25,88.25,2015,2,30.18,22.86,18.16,6.24,0.51,0.49,77.07,12.88,1.34,2.51,89.4
23.25,88.75,2015,2,30.18,23.43,17.74,1.73,0.48,0.52,73.22,12.54,1.32,2.42,91.88
23.25,89.25,2015,2,44.67,23.53,17.57,0.75,0.45,0.52,72.17,12.42,1.49,2.26,95.78
23.25,89.75,2015,2,44.67,23.43,17.64,0.4,0.45,0.5,72.71,12.46,1.44,2.09,104.87
23.25,90.25,2015,2,62.1,23.19,17.89,0.26,0.47,0.51,74.47,12.65,1.33,1.96,114.34
23.25,90.75,2015,2,62.1,22.87,18.25,0.13,0.52,0.54,77.08,12.94,1.06,1.84,125.71
23.25,91.25,2015,2,67.84,22.53,18.64,0.02,0.61,0.59,80.16,13.31,0.33,1.66,146.78
23.25,91.75,2015,2,67.84,22.57,18.5,0.01,0.62,0.59,79.66,13.28,0.21,1.11,175.43
23.25,92.25,2015,2,59.17,22.29,17.55,0.01,0.55,0.54,76.64,12.78,0.32,1.01,181.56
23.25,92.75,2015,2,59.17,20.94,15.72,0.0,0.47,0.5,74.44,11.84,0.41,1.03,181.28
23.75,87.75,2015,2,26.23,21.73,18.17,9.6,0.56,0.51,81.88,12.96,1.53,2.32,82.09
23.75,88.25,2015,2,30.18,22.59,17.92,4.79,0.47,0.47,77.01,12.7,1.36,2.09,81.52
23.75,88.75,2015,2,30.18,23.18,17.6,1.07,0.46,0.5,73.44,12.45,1.12,1.93,83.59
23.75,89.25,2015,2,44.67,23.36,17.44,0.36,0.47,0.51,71.84,12.3,0.95,1.68,83.79
23.75,89.75,2015,2,44.67,23.43,17.33,0.16,0.46,0.5,71.06,12.21,0.7,1.49,114.24
23.75,90.25,2015,2,62.1,23.38,17.36,0.14,0.46,0.49,71.35,12.23,0.68,1.45,134.9
23.75,90.75,2015,2,62.1,23.22,17.56,0.11,0.48,0.5,72.86,12.39,0.71,1.52,139.51
23.75,91.25,2015,2,67.84,22.91,17.95,0.02,0.54,0.54,75.66,12.76,0.19,1.51,155.56
23.75,91.75,2015,2,67.84,22.74,17.82,0.01,0.54,0.54,75.96,12.76,0.14,1.05,187.11
23.75,92.25,2015,2,59.17,22.05,17.21,0.0,0.54,0.53,76.01,12.52,0.2,0.94,194.72
23.75,92.75,2015,2,59.17,20.75,15.8,0.0,0.5,0.52,75.39,11.85,0.25,0.96,198.82
24.25,87.75,2015,2,27.05,21.15,17.83,7.23,0.52,0.48,82.71,12.7,1.12,1.93,115.56
24.25,88.25,2015,2,35.02,22.18,17.6,3.8,0.45,0.45,77.12,12.45,0.79,1.68,132.81
24.25,88.75,2015,2,35.02,22.82,17.27,1.02,0.46,0.49,73.25,12.21,0.85,1.57,124.53
24.25,89.25,2015,2,51.94,22.92,17.2,0.4,0.48,0.51,72.18,12.13,0.64,1.41,123.01
24.25,89.75,2015,2,51.94,22.95,17.14,0.2,0.49,0.5,71.78,12.08,0.41,1.33,145.05
24.25,90.25,2015,2,56.3,23.08,17.07,0.13,0.48,0.5,71.2,12.03,0.4,1.32,156.06
24.25,90.75,2015,2,56.3,23.26,17.06,0.05,0.47,0.5,70.5,12.02,0.47,1.33,152.18
24.25,91.25,2015,2,66.18,23.31,17.16,0.0,0.49,0.52,70.62,12.12,0.1,1.23,160.28
24.25,91.75,2015,2,66.18,22.87,17.31,0.0,0.53,0.54,73.0,12.29,0.15,1.13,197.48
24.25,92.25,2015,2,62.88,22.56,17.25,0.0,0.56,0.56,73.91,12.38,0.27,1.09,198.74
24.25,92.75,2015,2,62.88,21.7,16.38,0.0,0.54,0.55,73.89,12.02,0.28,1.06,196.8
24.75,87.75,2015,2,27.05,20.88,17.06,5.95,0.47,0.45,79.96,12.12,0.7,1.72,169.85
24.75,88.25,2015,2,35.02,21.81,16.87,3.84,0.45,0.45,75.13,11.9,0.3,1.53,187.34
