-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2012 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
WS10M_MIN              MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_PAR_TOT,T2M,T2MDEW,PRECTOTCORR,GWETTOP,GWETROOT,RH2M,QV2M,WS10M_MIN,WS10M,WD2M
21.25,92.75,2012,1,86.14,21.64,16.07,0.0,0.51,0.52,73.34,11.69,0.33,1.16,171.66
21.75,87.75,2012,1,72.9,22.34,16.3,0.3,0.69,0.62,70.21,11.53,0.64,2.09,93.62
21.75,88.25,2012,1,75.38,22.75,15.43,0.17,0.67,0.64,64.92,10.92,0.8,2.08,130.1
21.75,88.75,2012,1,75.38,23.22,14.87,0.15,0.61,0.62,61.09,10.53,0.93,2.09,145.5
21.75,89.25,2012,1,80.6,23.44,14.57,0.06,0.59,0.62,59.09,10.36,0.71,1.81,132.3
21.75,89.75,2012,1,80.6,23.1,14.53,0.02,0.58,0.63,60.17,10.31,0.6,1.93,192.69
21.75,90.25,2012,1,80.53,22.61,15.09,0.0,0.66,0.64,64.02,10.67,0.62,2.21,201.33
21.75,90.75,2012,1,80.53,22.28,16.18,0.0,0.77,-999.0,69.19,11.41,0.87,2.62,186.28
21.75,91.25,2012,1,88.58,22.42,17.31,0.0,0.76,-999.0,73.09,12.24,1.56,3.3,329.0
21.75,91.75,2012,1,88.58,22.04,16.03,0.0,0.62,-999.0,69.27,11.31,1.6,2.99,209.08
21.75,92.25,2012,1,86.14,21.32,15.27,0.0,0.54,0.54,69.74,10.93,0.69,1.76,181.57
21.75,92.75,2012,1,86.14,20.9,14.65,0.0,0.5,0.51,70.11,10.86,0.3,1.12,181.13
22.25,87.75,2012,1,70.57,21.41,15.47,0.75,0.61,0.62,70.84,10.94,0.73,1.97,124.49
22.25,88.25,2012,1,77.46,21.97,14.24,0.42,0.56,0.61,63.74,10.1,0.98,2.21,157.57
22.25,88.75,2012,1,77.46,22.66,13.15,0.36,0.48,0.6,57.44,9.37,1.15,2.21,158.75
22.25,89.25,2012,1,83.52,22.78,12.61,0.14,0.47,0.6,55.46,9.08,1.05,1.93,158.9
22.25,89.75,2012,1,83.52,22.35,12.43,0.04,0.46,0.59,56.34,8.97,1.14,2.02,251.86
22.25,90.25,2012,1,81.74,21.78,13.04,0.01,0.5,0.57,60.12,9.32,1.19,2.25,263.32
22.25,90.75,2012,1,81.74,21.44,14.34,0.0,0.54,0.56,65.43,10.13,1.23,2.54,214.41
22.25,91.25,2012,1,86.52,21.65,15.75,0.0,0.5,0.54,69.41,11.08,1.62,2.95,321.69
22.25,91.75,2012,1,86.52,21.04,14.85,0.0,0.54,0.54,68.73,10.49,1.23,2.3,218.59
22.25,92.25,2012,1,86.12,21.26,14.27,0.0,0.51,0.52,65.75,10.27,0.61,1.51,197.82
22.25,92.75,2012,1,86.12,20.83,13.49,0.0,0.48,0.5,65.32,10.17,0.35,1.2,184.86
22.75,87.75,2012,1,70.57,20.45,15.03,1.2,0.62,0.6,72.51,10.66,0.69,1.91,138.14
22.75,88.25,2012,1,77.46,20.86,13.84,0.66,0.54,0.56,66.16,9.83,0.84,2.19,162.01
22.75,88.75,2012,1,77.46,21.62,12.59,0.54,0.48,0.56,59.06,9.0,0.98,2.37,168.56
22.75,89.25,2012,1,83.52,21.63,12.11,0.2,0.48,0.57,58.04,8.73,1.16,2.39,180.56
22.75,89.75,2012,1,83.52,21.33,11.89,0.06,0.45,0.54,58.36,8.61,1.33,2.45,241.69
22.75,90.25,2012,1,81.74,20.96,12.19,0.01,0.45,0.51,60.28,8.8,1.3,2.47,258.74
22.75,90.75,2012,1,81.74,20.61,13.02,0.0,0.48,0.52,63.81,9.29,1.22,2.48,229.76
22.75,91.25,2012,1,86.52,20.15,14.05,0.0,0.53,0.55,68.78,9.95,1.52,2.6,244.03
22.75,91.75,2012,1,86.52,20.15,13.53,0.0,0.56,0.55,67.26,9.66,0.81,1.85,200.98
22.75,92.25,2012,1,86.12,21.1,13.33,0.0,0.5,0.51,62.92,9.69,0.51,1.5,181.07
22.75,92.75,2012,1,86.12,20.71,12.53,0.02,0.45,0.49,61.93,9.59,0.38,1.39,165.73
23.25,87.75,2012,1,46.23,19.86,14.32,1.22,0.6,0.57,71.61,10.2,0.43,1.77,142.01
23.25,88.25,2012,1,62.75,20.1,13.38,0.65,0.52,0.53,66.99,9.55,0.67,2.08,165.48
23.25,88.75,2012,1,62.75,20.65,12.4,0.44,0.48,0.54,61.59,8.91,0.93,2.34,182.28
23.25,89.25,2012,1,73.71,20.66,12.21,0.16,0.48,0.54,61.57,8.79,1.35,2.53,187.53
23.25,89.75,2012,1,73.71,20.67,11.89,0.05,0.44,0.5,60.7,8.61,1.31,2.56,215.54
23.25,90.25,2012,1,79.38,20.7,11.74,0.01,0.43,0.48,59.78,8.54,1.06,2.48,230.57
23.25,90.75,2012,1,79.38,20.5,11.96,0.01,0.46,0.5,60.62,8.68,0.9,2.34,218.24
23.25,91.25,2012,1,82.93,19.59,12.63,0.0,0.54,0.54,66.09,9.09,1.26,2.23,185.59
23.25,91.75,2012,1,82.93,19.65,12.55,0.0,0.55,0.54,65.87,9.12,0.49,1.49,178.39
23.25,92.25,2012,1,82.06,20.48,12.4,0.0,0.49,0.5,61.99,9.2,0.39,1.4,171.25
23.25,92.75,2012,1,82.06,20.2,11.58,0.02,0.44,0.48,60.15,9.05,0.31,1.41,171.96
23.75,87.75,2012,1,46.23,19.57,13.34,0.85,0.56,0.55,68.53,9.58,0.31,1.67,153.74
23.75,88.25,2012,1,62.75,19.72,12.7,0.39,0.49,0.51,65.64,9.12,0.51,1.99,173.3
23.75,88.75,2012,1,62.75,20.01,12.1,0.21,0.47,0.52,62.72,8.73,0.89,2.3,177.0
23.75,89.25,2012,1,73.71,20.06,12.2,0.07,0.46,0.51,63.52,8.78,1.38,2.55,186.62
23.75,89.75,2012,1,73.71,20.19,11.88,0.02,0.44,0.48,62.31,8.61,1.16,2.52,202.7
23.75,90.25,2012,1,79.38,20.45,11.42,0.01,0.42,0.46,59.48,8.36,0.75,2.34,212.79
23.75,90.75,2012,1,79.38,20.65,11.18,0.01,0.42,0.45,57.28,8.24,0.59,2.15,207.16
23.75,91.25,2012,1,82.93,20.31,11.58,0.0,0.45,0.47,59.88,8.48,1.09,2.12,178.78
23.75,91.75,2012,1,82.93,20.26,11.5,0.0,0.46,0.48,60.02,8.51,0.46,1.25,167.26
23.75,92.25,2012,1,82.06,20.36,11.61,0.0,0.46,0.47,59.69,8.73,0.31,1.19,166.64
23.75,92.75,2012,1,82.06,19.86,11.18,0.02,0.45,0.48,59.99,8.77,0.21,1.28,178.78
24.25,87.75,2012,1,21.31,19.37,12.31,0.67,0.52,0.52,65.11,8.96,0.37,1.63,146.02
24.25,88.25,2012,1,41.17,19.4,12.07,0.18,0.47,0.49,64.37,8.73,0.51,1.97,155.56
24.25,88.75,2012,1,41.17,19.46,11.92,0.12,0.47,0.5,64.09,8.61,1.04,2.33,153.69
24.25,89.25,2012,1,61.06,19.57,12.22,0.04,0.46,0.49,65.24,8.78,1.48,2.61,167.36
24.25,89.75,2012,1,61.06,19.69,11.92,0.01,0.44,0.47,64.05,8.62,1.07,2.49,177.08
24.25,90.25,2012,1,69.4,20.0,11.38,0.01,0.42,0.45,60.81,8.33,0.57,2.19,185.18
24.25,90.75,2012,1,69.4,20.41,11.04,0.01,0.41,0.44,57.64,8.14,0.47,1.95,187.38
24.25,91.25,2012,1,76.05,20.53,11.4,0.0,0.41,0.44,58.44,8.36,1.0,2.05,172.75
24.25,91.75,2012,1,76.05,20.26,11.64,0.0,0.43,0.46,60.51,8.53,0.89,1.59,167.65
24.25,92.25,2012,1,76.89,20.13,12.05,0.0,0.46,0.48,62.55,8.89,0.59,1.37,153.32
24.25,92.75,2012,1,76.89,19.79,11.81,0.01,0.48,0.5,63.0,8.96,0.3,1.29,164.35
24.75,87.75,2012,1,21.31,18.99,11.46,0.68,0.48,0.49,63.19,8.45,0.57,1.68,122.08
24.75,88.25,2012,1,41.17,18.86,11.68,0.14,0.47,0.48,64.92,8.48,0.85,2.01,124.8
24.75,88.75,2012,1,41.17,18.79,11.9,0.08,0.48,0.51,66.75,8.61,1.53,2.38,125.25
24.75,89.25,2012,1,61.06,19.01,12.23,0.03,0.47,0.5,67.42,8.8,1.75,2.62,140.43
24.75,89.75,2012,1,61.06,19.25,11.86,0.01,0.44,0.47,65.38,8.59,1.0,2.44,150.37
24.75,90.25,2012,1,69.4,19.62,11.34,0.01,0.42,0.45,61.78,8.3,0.58,2.14,157.94
24.75,90.75,2012,1,69.4,20.04,11.24,0.0,0.44,0.46,59.26,8.26,0.79,1.94,165.57
24.75,91.25,2012,1,76.05,20.17,12.2,0.0,0.49,0.5,61.94,8.85,0.96,1.96,175.22
24.75,91.75,2012,1,76.05,19.84,12.72,0.0,0.54,0.54,65.46,9.19,0.93,2.18,164.17
24.75,92.25,2012,1,76.89,19.53,12.61,0.0,0.57,0.58,66.36,9.2,0.61,2.01,126.81
24.75,92.75,2012,1,76.89,19.08,12.15,0.0,0.57,0.6,66.82,9.09,0.35,1.61,133.96
25.25,87.75,2012,1,22.35,18.39,10.97,0.41,0.46,0.48,63.39,8.15,0.63,1.7,122.94
25.25,88.25,2012,1,23.79,18.19,11.41,0.09,0.48,0.49,66.28,8.35,1.04,1.97,119.84
25.25,88.75,2012,1,23.79,18.16,11.75,0.04,0.48,0.51,68.53,8.54,1.7,2.42,125.97
25.25,89.25,2012,1,37.72,18.44,12.04,0.02,0.47,0.49,68.86,8.69,2.02,2.77,122.39
25.25,89.75,2012,1,37.72,18.46,11.79,0.01,0.46,0.48,68.21,8.6,1.27,2.48,123.49
25.25,90.25,2012,1,49.73,18.6,11.18,0.01,0.48,0.5,65.54,8.36,0.69,2.03,135.99
25.25,90.75,2012,1,49.73,18.49,10.52,0.01,0.54,0.56,62.91,8.15,0.65,1.75,154.86
25.25,91.25,2012,1,52.84,17.07,10.26,0.0,0.66,0.63,65.44,8.3,0.67,1.86,163.31
25.25,91.75,2012,1,52.84,16.76,10.06,0.0,0.7,0.67,66.09,8.33,0.42,1.84,167.71
25.25,92.25,2012,1,55.7,16.55,10.34,0.0,0.7,0.7,68.58,8.4,0.25,1.78,162.25
25.25,92.75,2012,1,55.7,16.5,10.89,0.0,0.68,0.69,71.56,8.61,0.24,1.45,155.75
25.75,87.75,2012,1,22.35,17.68,10.6,0.2,0.48,0.49,64.47,7.94,0.31,1.71,140.68
25.75,88.25,2012,1,23.79,17.6,11.0,0.02,0.48,0.5,66.86,8.14,0.58,1.84,133.12
25.75,88.75,2012,1,23.79,17.61,11.43,0.01,0.47,0.5,69.28,8.36,1.06,2.12,142.34
25.75,89.25,2012,1,37.72,17.75,11.75,0.0,0.45,0.48,70.46,8.53,1.23,2.51,126.69
25.75,89.75,2012,1,37.72,17.3,12.05,0.0,0.5,0.5,73.94,8.78,1.06,2.42,107.8
25.75,90.25,2012,1,49.73,16.92,11.89,0.0,0.58,0.57,75.39,8.8,0.76,2.07,105.98
25.75,90.75,2012,1,49.73,16.61,11.13,0.01,0.65,0.64,73.38,8.54,0.53,1.78,124.39
25.75,91.25,2012,1,52.84,15.82,9.93,0.02,0.71,0.68,69.41,8.18,0.52,1.94,149.09
25.75,91.75,2012,1,52.84,15.0,8.93,0.04,0.75,0.72,68.81,7.79,0.36,1.55,173.84
25.75,92.25,2012,1,55.7,14.81,9.39,0.05,0.73,0.71,71.86,7.93,0.26,1.19,195.44
25.75,92.75,2012,1,55.7,15.47,10.36,0.04,0.67,0.67,73.38,8.26,0.24,0.94,177.18
26.25,87.75,2012,1,24.83,16.99,9.45,0.69,0.49,0.51,62.32,7.48,0.53,1.87,135.57
26.25,88.25,2012,1,25.26,17.0,9.81,0.01,0.49,0.51,64.09,7.63,0.47,1.83,141.52
26.25,88.75,2012,1,25.26,17.35,10.44,0.01,0.46,0.49,65.69,7.87,0.72,1.73,149.0
26.25,89.25,2012,1,28.77,17.41,10.79,0.01,0.47,0.49,67.26,8.12,0.48,1.77,143.95
26.25,89.75,2012,1,28.77,16.91,11.65,0.01,0.55,0.54,73.21,8.62,0.41,1.94,124.82
26.25,90.25,2012,1,31.43,16.51,12.29,0.0,0.63,0.6,77.59,8.97,0.51,2.06,108.48
26.25,90.75,2012,1,31.43,16.56,12.46,0.01,0.68,0.64,77.95,9.06,0.7,2.13,108.05
26.25,91.25,2012,1,31.72,17.07,12.42,0.02,0.65,0.62,75.25,9.06,0.77,2.39,132.88
26.25,91.75,2012,1,31.72,16.53,11.57,0.08,0.66,0.65,74.12,8.67,0.73,2.3,112.28
26.25,92.25,2012,1,36.08,16.31,11.16,0.14,0.63,0.63,73.43,8.45,0.42,1.69,126.89
26.25,92.75,2012,1,36.08,16.49,11.07,0.14,0.59,0.6,72.42,8.37,0.24,1.25,124.99
20.75,87.75,2012,2,72.41,23.66,19.05,0.17,1.0,-999.0,75.43,13.64,0.58,2.56,105.49
20.75,88.25,2012,2,62.89,23.79,18.16,0.18,1.0,-999.0,70.75,12.89,0.68,2.29,105.78
20.75,88.75,2012,2,62.89,23.96,17.6,0.16,1.0,-999.0,67.62,12.45,0.68,2.18,101.16
20.75,89.25,2012,2,52.64,24.07,17.25,0.11,1.0,-999.0,65.7,12.18,0.65,2.21,91.01
20.75,89.75,2012,2,52.64,24.07,17.22,0.06,1.0,-999.0,65.54,12.15,0.69,2.45,99.19
20.75,90.25,2012,2,49.42,24.07,17.32,0.02,1.0,-999.0,65.99,12.24,1.02,2.88,105.47
20.75,90.75,2012,2,49.42,24.16,17.53,0.01,1.0,-999.0,66.47,12.4,1.73,3.51,98.55
20.75,91.25,2012,2,56.77,24.45,17.94,0.0,1.0,-999.0,67.0,12.7,2.74,4.34,76.12
20.75,91.75,2012,2,56.77,24.64,18.11,0.01,0.77,-999.0,66.95,12.84,2.41,4.23,171.52
20.75,92.25,2012,2,71.59,23.7,17.79,0.0,0.62,0.57,70.29,12.66,1.29,2.8,204.39
20.75,92.75,2012,2,71.59,23.03,16.8,0.0,0.53,0.56,70.22,12.07,0.47,1.65,207.13
21.25,87.75,2012,2,67.54,23.15,18.64,0.63,0.89,-999.0,76.16,13.32,0.44,2.0,108.64
21.25,88.25,2012,2,59.7,23.33,17.74,0.7,0.88,-999.0,71.04,12.56,0.36,1.68,116.64
21.25,88.75,2012,2,59.7,23.62,17.24,0.66,0.87,-999.0,67.56,12.15,0.31,1.58,114.84
21.25,89.25,2012,2,53.26,23.69,16.96,0.52,0.86,-999.0,66.11,11.95,0.15,1.65,100.02
21.25,89.75,2012,2,53.26,23.47,17.04,0.32,0.85,-999.0,67.25,12.01,0.35,1.9,112.27
21.25,90.25,2012,2,48.71,23.26,17.22,0.14,0.89,-999.0,68.88,12.16,0.76,2.36,126.83
21.25,90.75,2012,2,48.71,23.24,17.44,0.03,0.97,-999.0,69.92,12.33,1.3,3.04,134.91
21.25,91.25,2012,2,47.39,23.51,17.77,0.01,1.0,-999.0,70.34,12.57,1.97,3.95,143.66
21.25,91.75,2012,2,47.39,23.62,17.31,0.01,0.63,-999.0,67.79,12.23,1.92,3.82,135.13
21.25,92.25,2012,2,53.83,22.21,16.4,0.0,0.53,0.54,70.91,11.69,0.92,2.16,159.89
21.25,92.75,2012,2,53.83,21.44,15.03,0.0,0.51,0.52,69.74,10.98,0.3,1.11,176.05
21.75,87.75,2012,2,67.54,22.64,17.34,1.12,0.69,0.62,73.42,12.32,0.38,1.66,102.81
21.75,88.25,2012,2,59.7,23.01,16.61,1.21,0.68,0.64,68.56,11.75,0.39,1.6,115.29
21.75,88.75,2012,2,59.7,23.47,16.14,1.2,0.62,0.62,64.81,11.38,0.32,1.5,129.97
21.75,89.25,2012,2,53.26,23.46,15.89,0.93,0.59,0.62,63.74,11.21,0.2,1.29,107.62
21.75,89.75,2012,2,53.26,23.08,15.81,0.6,0.59,0.63,64.8,11.17,0.4,1.49,107.08
21.75,90.25,2012,2,48.71,22.65,16.05,0.32,0.66,0.64,67.16,11.34,0.74,1.97,111.78
21.75,90.75,2012,2,48.71,22.42,16.56,0.14,0.77,-999.0,69.75,11.69,1.06,2.58,129.65
21.75,91.25,2012,2,47.39,22.58,17.08,0.08,0.76,-999.0,71.25,12.05,1.23,3.22,193.12
21.75,91.75,2012,2,47.39,22.14,16.48,0.05,0.61,-999.0,70.65,11.61,1.07,2.97,121.22
21.75,92.25,2012,2,53.83,21.19,15.13,0.02,0.53,0.53,69.71,10.85,0.51,1.73,134.26
21.75,92.75,2012,2,53.83,20.48,13.41,0.01,0.49,0.51,66.66,10.04,0.26,1.02,145.29
22.25,87.75,2012,2,46.88,21.41,16.16,1.37,0.62,0.62,73.97,11.41,0.54,1.97,114.58
22.25,88.25,2012,2,48.27,22.06,15.51,1.38,0.57,0.61,68.68,10.94,0.79,2.24,134.78
22.25,88.75,2012,2,48.27,22.79,14.91,1.35,0.5,0.6,63.62,10.53,0.79,2.2,159.75
22.25,89.25,2012,2,39.55,22.94,14.57,1.05,0.47,0.6,61.62,10.28,0.54,1.8,140.6
22.25,89.75,2012,2,39.55,22.64,14.34,0.75,0.46,0.59,61.59,10.13,0.54,1.84,118.41
22.25,90.25,2012,2,42.49,22.14,14.62,0.56,0.49,0.57,64.02,10.31,0.62,2.06,102.36
22.25,90.75,2012,2,42.49,21.78,15.33,0.48,0.54,0.55,67.49,10.78,0.69,2.32,110.61
22.25,91.25,2012,2,44.51,21.96,15.92,0.42,0.5,0.53,68.69,11.17,0.73,2.6,170.31
22.25,91.75,2012,2,44.51,21.28,15.54,0.31,0.54,0.54,70.36,10.95,0.47,2.27,167.04
22.25,92.25,2012,2,40.47,21.13,14.27,0.14,0.5,0.51,66.79,10.29,0.35,1.55,170.14
22.25,92.75,2012,2,40.47,20.24,12.46,0.11,0.47,0.5,63.76,9.51,0.38,1.13,150.05
22.75,87.75,2012,2,46.88,20.01,15.55,1.45,0.62,0.6,77.03,10.97,0.99,2.38,129.12
22.75,88.25,2012,2,48.27,20.69,15.08,1.4,0.55,0.56,72.24,10.62,1.3,2.69,146.29
22.75,88.75,2012,2,48.27,21.62,14.53,1.32,0.49,0.56,66.59,10.25,1.42,2.79,164.56
22.75,89.25,2012,2,39.55,21.89,14.26,1.1,0.48,0.57,64.39,10.06,1.07,2.59,155.96
22.75,89.75,2012,2,39.55,21.84,13.97,0.94,0.46,0.54,63.19,9.86,0.73,2.49,151.9
22.75,90.25,2012,2,42.49,21.57,14.08,0.93,0.46,0.51,64.3,9.94,0.58,2.4,151.85
22.75,90.75,2012,2,42.49,21.18,14.62,1.02,0.49,0.52,67.54,10.29,0.59,2.29,156.64
22.75,91.25,2012,2,44.51,20.73,15.18,1.05,0.53,0.55,71.19,10.68,0.54,2.22,168.44
22.75,91.75,2012,2,44.51,20.54,14.86,0.83,0.55,0.55,71.16,10.51,0.32,1.8,196.96
22.75,92.25,2012,2,40.47,21.02,13.7,0.45,0.5,0.5,65.38,9.94,0.39,1.51,186.75
22.75,92.75,2012,2,40.47,20.1,11.97,0.42,0.45,0.48,62.28,9.25,0.46,1.29,155.35
23.25,87.75,2012,2,33.98,18.92,15.08,1.87,0.61,0.58,79.45,10.65,1.21,2.41,147.09
23.25,88.25,2012,2,23.23,19.56,14.77,1.58,0.53,0.53,75.3,10.41,1.53,2.68,154.99
23.25,88.75,2012,2,23.23,20.44,14.39,1.58,0.5,0.54,70.25,10.16,1.72,2.86,165.81
23.25,89.25,2012,2,22.07,20.8,14.21,1.33,0.49,0.53,68.0,10.04,1.52,2.82,172.79
23.25,89.75,2012,2,22.07,21.09,13.8,1.24,0.46,0.5,65.13,9.77,1.1,2.76,184.62
23.25,90.25,2012,2,26.54,21.27,13.62,1.29,0.44,0.48,63.61,9.65,0.79,2.65,197.76
23.25,90.75,2012,2,26.54,21.15,13.88,1.4,0.47,0.5,65.0,9.81,0.65,2.45,206.09
23.25,91.25,2012,2,23.39,20.35,14.46,1.43,0.55,0.54,70.5,10.22,0.48,2.15,200.94
23.25,91.75,2012,2,23.39,20.16,14.34,1.23,0.56,0.54,71.12,10.22,0.23,1.48,192.34
23.25,92.25,2012,2,19.39,20.33,13.27,0.9,0.5,0.49,66.26,9.75,0.34,1.35,174.98
23.25,92.75,2012,2,19.39,19.52,11.71,0.98,0.45,0.47,63.02,9.16,0.36,1.25,160.73
23.75,87.75,2012,2,33.98,17.83,14.55,2.84,0.59,0.55,81.81,10.31,0.91,2.25,168.4
23.75,88.25,2012,2,23.23,18.48,14.32,2.13,0.51,0.51,77.77,10.12,1.2,2.5,161.11
23.75,88.75,2012,2,23.23,19.23,14.07,2.11,0.49,0.52,73.47,9.95,1.51,2.72,159.53
23.75,89.25,2012,2,22.07,19.77,13.99,1.74,0.48,0.51,70.87,9.88,1.44,2.77,170.71
23.75,89.75,2012,2,22.07,20.3,13.58,1.66,0.45,0.48,67.11,9.62,1.23,2.78,186.78
23.75,90.25,2012,2,26.54,20.89,13.24,1.62,0.43,0.46,63.47,9.41,0.91,2.75,205.35
23.75,90.75,2012,2,26.54,21.35,13.23,1.51,0.43,0.45,61.74,9.41,0.62,2.64,218.48
23.75,91.25,2012,2,23.39,21.21,13.65,1.33,0.46,0.47,64.22,9.7,0.67,2.39,212.62
23.75,91.75,2012,2,23.39,21.01,13.28,1.16,0.47,0.48,63.89,9.56,0.33,1.37,197.78
23.75,92.25,2012,2,19.39,20.48,12.78,1.2,0.46,0.47,63.68,9.43,0.29,1.16,171.41
23.75,92.75,2012,2,19.39,19.44,11.87,1.7,0.46,0.48,63.82,9.19,0.27,1.12,159.54
24.25,87.75,2012,2,27.01,16.82,14.03,3.75,0.55,0.53,83.96,9.98,0.43,2.14,174.7
24.25,88.25,2012,2,19.37,17.4,13.93,2.78,0.5,0.49,80.59,9.86,0.65,2.34,164.82
24.25,88.75,2012,2,19.37,17.95,13.79,2.6,0.49,0.5,77.47,9.77,0.79,2.53,157.84
24.25,89.25,2012,2,18.93,18.59,13.82,2.15,0.48,0.49,74.79,9.77,1.17,2.7,186.47
24.25,89.75,2012,2,18.93,19.27,13.47,2.11,0.46,0.47,70.47,9.55,1.0,2.66,202.79
24.25,90.25,2012,2,20.78,20.13,13.05,2.05,0.43,0.45,65.42,9.3,0.8,2.57,217.41
24.25,90.75,2012,2,20.78,20.97,12.88,1.77,0.42,0.44,61.72,9.22,0.79,2.53,227.88
24.25,91.25,2012,2,18.88,21.27,13.28,1.31,0.41,0.44,62.59,9.46,0.87,2.57,218.78
24.25,91.75,2012,2,18.88,21.19,13.29,1.06,0.43,0.46,63.49,9.51,0.56,1.78,215.23
24.25,92.25,2012,2,16.73,20.64,13.33,1.25,0.47,0.48,65.86,9.63,0.37,1.4,176.82
24.25,92.75,2012,2,16.73,19.85,12.71,2.17,0.49,0.5,66.32,9.48,0.31,1.2,153.52
24.75,87.75,2012,2,27.01,16.22,13.62,4.53,0.52,0.49,84.81,9.7,0.41,2.17,179.72
24.75,88.25,2012,2,19.37,16.58,13.6,3.45,0.5,0.48,82.78,9.63,0.44,2.3,171.98
