-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
WS10M_MIN              MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_PAR_TOT,T2M,T2MDEW,PRECTOTCORR,GWETTOP,GWETROOT,RH2M,QV2M,WS10M_MIN,WS10M,WD2M
25.25,88.25,2021,1,69.02,14.3,8.37,0.0,0.64,0.6,69.35,6.85,1.38,2.44,301.98
25.25,88.75,2021,1,69.02,14.87,9.26,0.0,0.66,0.63,70.88,7.26,1.32,2.27,297.16
25.25,89.25,2021,1,77.04,15.81,11.26,0.0,0.67,0.64,76.12,8.36,1.49,2.28,294.58
25.25,89.75,2021,1,77.04,16.52,12.66,0.0,0.67,0.65,79.59,9.17,0.97,2.0,218.36
25.25,90.25,2021,1,78.16,16.87,12.93,0.0,0.7,0.68,79.27,9.38,0.61,1.69,150.67
25.25,90.75,2021,1,78.16,16.56,12.21,0.0,0.74,0.72,77.24,9.09,0.59,1.61,121.69
25.25,91.25,2021,1,81.9,15.06,11.32,0.0,0.79,0.76,79.72,8.85,0.39,1.96,109.56
25.25,91.75,2021,1,81.9,14.62,10.99,0.0,0.81,0.78,80.44,8.78,0.83,1.96,150.41
25.25,92.25,2021,1,81.96,14.85,11.01,0.0,0.8,0.79,80.38,8.74,0.76,1.78,170.68
25.25,92.75,2021,1,81.96,15.28,11.26,0.0,0.76,0.76,80.09,8.8,0.5,1.42,174.4
25.75,87.75,2021,1,68.7,14.31,7.61,0.0,0.57,0.56,66.13,6.49,1.0,2.05,277.13
25.75,88.25,2021,1,69.02,14.86,8.46,0.0,0.59,0.57,67.53,6.88,0.62,1.95,268.36
25.75,88.75,2021,1,69.02,15.57,9.59,0.0,0.6,0.59,69.12,7.45,0.52,1.69,243.53
25.75,89.25,2021,1,77.04,16.29,11.61,0.0,0.6,0.59,75.47,8.54,0.91,1.64,221.21
25.75,89.75,2021,1,77.04,16.59,13.07,0.0,0.65,0.63,81.02,9.42,0.73,1.6,154.99
25.75,90.25,2021,1,78.16,16.64,13.34,0.0,0.71,0.7,82.14,9.67,0.46,1.51,127.34
25.75,90.75,2021,1,78.16,16.23,12.52,0.0,0.77,0.75,80.4,9.34,0.33,1.53,147.76
25.75,91.25,2021,1,81.9,14.77,11.45,0.0,0.8,0.78,82.5,9.0,0.36,1.96,152.81
25.75,91.75,2021,1,81.9,14.0,10.55,0.0,0.81,0.79,81.95,8.64,0.63,1.69,182.64
25.75,92.25,2021,1,81.96,14.54,10.43,0.0,0.78,0.77,79.71,8.47,0.49,1.43,207.94
25.75,92.75,2021,1,81.96,15.71,10.92,0.0,0.71,0.71,77.05,8.57,0.31,1.15,210.68
26.25,87.75,2021,1,66.9,15.78,7.46,0.0,0.52,0.54,59.64,6.51,0.64,1.71,225.12
26.25,88.25,2021,1,66.61,16.2,8.31,0.0,0.53,0.55,61.25,6.89,0.47,1.6,214.09
26.25,88.75,2021,1,66.61,16.69,9.56,0.0,0.54,0.55,64.0,7.48,0.23,1.29,180.47
26.25,89.25,2021,1,75.71,16.73,11.11,0.0,0.57,0.57,70.97,8.33,0.43,1.16,169.87
26.25,89.75,2021,1,75.71,16.6,12.64,0.0,0.65,0.63,78.68,9.22,0.37,1.32,131.01
26.25,90.25,2021,1,75.76,16.66,13.5,0.0,0.72,0.7,82.28,9.72,0.31,1.5,125.56
26.25,90.75,2021,1,75.76,16.95,13.64,0.0,0.76,0.73,81.69,9.8,0.37,1.67,152.68
26.25,91.25,2021,1,78.64,17.12,13.65,0.0,0.75,0.72,81.56,9.8,0.53,2.02,149.03
26.25,91.75,2021,1,78.64,16.66,12.82,0.0,0.75,0.73,79.84,9.41,0.43,1.98,156.53
26.25,92.25,2021,1,78.55,16.63,12.22,0.0,0.68,0.68,77.85,9.07,0.45,1.64,160.47
26.25,92.75,2021,1,78.55,17.01,11.78,0.0,0.62,0.64,74.66,8.8,0.43,1.27,161.12
20.75,87.75,2021,2,77.47,22.74,14.41,0.01,1.0,-999.0,59.33,10.12,2.35,4.25,34.69
20.75,88.25,2021,2,80.82,22.95,14.35,0.01,1.0,-999.0,58.35,10.08,2.16,4.06,64.94
20.75,88.75,2021,2,80.82,22.97,14.22,0.01,1.0,-999.0,57.88,10.01,1.94,3.87,103.84
20.75,89.25,2021,2,84.22,22.93,14.27,0.0,1.0,-999.0,58.25,10.03,1.49,3.54,103.19
20.75,89.75,2021,2,84.22,22.61,14.7,0.0,1.0,-999.0,61.1,10.31,1.16,3.42,110.59
20.75,90.25,2021,2,84.19,22.26,15.35,0.0,1.0,-999.0,65.01,10.75,1.14,3.51,132.8
20.75,90.75,2021,2,84.19,22.06,16.12,0.0,1.0,-999.0,69.01,11.29,1.54,3.76,180.64
20.75,91.25,2021,2,90.33,22.09,16.95,0.0,1.0,-999.0,72.53,11.9,2.33,4.07,268.94
20.75,91.75,2021,2,90.33,22.32,17.46,0.0,0.82,-999.0,73.91,12.32,2.67,4.01,270.31
20.75,92.25,2021,2,93.48,21.06,17.35,0.0,0.73,0.67,79.74,12.31,1.86,2.99,272.49
20.75,92.75,2021,2,93.48,19.78,16.15,0.0,0.67,0.67,81.01,11.59,0.95,2.07,239.94
21.25,87.75,2021,2,75.17,20.77,13.35,0.03,0.92,-999.0,63.1,9.45,1.85,3.85,64.39
21.25,88.25,2021,2,76.16,21.15,13.41,0.04,0.92,-999.0,61.92,9.49,2.01,3.77,133.01
21.25,88.75,2021,2,76.16,21.34,13.44,0.03,0.91,-999.0,61.5,9.49,2.19,3.71,155.44
21.25,89.25,2021,2,79.76,21.79,13.57,0.01,0.91,-999.0,60.18,9.59,1.93,3.42,143.01
21.25,89.75,2021,2,79.76,21.87,14.11,0.0,0.91,-999.0,61.78,9.94,1.63,3.28,138.84
21.25,90.25,2021,2,75.84,21.79,14.89,0.0,0.94,-999.0,65.04,10.44,1.56,3.35,157.18
21.25,90.75,2021,2,75.84,21.73,15.77,0.0,0.98,-999.0,68.89,11.04,1.84,3.61,201.96
21.25,91.25,2021,2,88.08,21.84,16.69,0.0,1.0,-999.0,72.44,11.72,2.4,3.96,266.78
21.25,91.75,2021,2,88.08,21.63,17.03,0.0,0.74,-999.0,75.16,12.01,2.09,3.61,222.03
21.25,92.25,2021,2,90.63,19.39,16.3,0.0,0.7,0.67,82.76,11.61,0.98,2.14,188.08
21.25,92.75,2021,2,90.63,17.84,14.49,0.0,0.68,0.65,82.16,10.64,0.3,1.27,164.13
21.75,87.75,2021,2,75.17,18.01,11.79,0.03,0.76,0.7,68.7,8.58,1.04,3.1,136.52
21.75,88.25,2021,2,76.16,18.59,11.78,0.04,0.76,0.73,66.49,8.58,1.52,3.13,206.39
21.75,88.75,2021,2,76.16,18.86,11.81,0.03,0.75,0.73,65.84,8.58,2.0,3.11,172.59
21.75,89.25,2021,2,79.76,19.46,12.15,0.01,0.76,0.74,64.57,8.77,1.76,2.84,171.94
21.75,89.75,2021,2,79.76,19.69,13.02,0.0,0.77,0.76,66.88,9.3,1.75,2.81,186.84
21.75,90.25,2021,2,75.84,19.92,14.27,0.0,0.82,0.77,70.96,10.06,1.84,2.97,211.85
21.75,90.75,2021,2,75.84,20.35,15.59,0.0,0.88,-999.0,74.72,10.92,1.99,3.27,245.46
21.75,91.25,2021,2,88.08,21.07,16.58,0.0,0.89,-999.0,75.72,11.63,2.27,3.62,290.03
21.75,91.75,2021,2,88.08,20.37,16.47,0.0,0.79,-999.0,78.67,11.6,1.38,2.99,193.73
21.75,92.25,2021,2,90.63,18.49,15.2,0.0,0.73,0.7,82.14,10.92,0.54,1.78,146.43
21.75,92.75,2021,2,90.63,16.91,12.75,0.0,0.67,0.64,78.43,9.71,0.27,1.13,135.0
22.25,87.75,2021,2,71.4,16.33,10.23,0.01,0.67,0.66,69.2,7.73,0.49,2.39,222.92
22.25,88.25,2021,2,69.15,16.79,9.91,0.01,0.66,0.67,66.3,7.55,1.01,2.49,248.8
22.25,88.75,2021,2,69.15,17.06,9.76,0.01,0.66,0.68,65.12,7.48,1.56,2.53,198.5
22.25,89.25,2021,2,76.8,17.32,10.32,0.0,0.68,0.7,66.38,7.77,1.26,2.35,226.7
22.25,89.75,2021,2,76.8,17.34,11.73,0.0,0.7,0.72,72.12,8.56,1.42,2.42,256.53
22.25,90.25,2021,2,77.01,17.68,13.54,0.0,0.74,0.75,78.26,9.63,1.63,2.62,266.19
22.25,90.75,2021,2,77.01,18.56,15.25,0.0,0.77,0.76,81.73,10.71,1.71,2.86,264.51
22.25,91.25,2021,2,88.62,19.83,16.27,0.0,0.77,0.77,80.53,11.41,1.77,3.19,290.91
22.25,91.75,2021,2,88.62,19.18,15.78,0.0,0.78,0.77,81.58,11.1,0.8,2.33,186.88
22.25,92.25,2021,2,89.88,18.47,14.3,0.0,0.74,0.7,78.53,10.34,0.41,1.49,155.78
22.25,92.75,2021,2,89.88,16.92,11.45,0.0,0.68,0.64,72.59,9.02,0.39,1.05,143.9
22.75,87.75,2021,2,71.4,16.05,9.4,0.0,0.63,0.6,66.44,7.31,0.4,2.09,255.81
22.75,88.25,2021,2,69.15,16.14,9.01,0.0,0.61,0.6,64.61,7.1,0.82,2.2,250.36
22.75,88.75,2021,2,69.15,16.31,8.9,0.0,0.62,0.63,64.03,7.05,1.46,2.34,238.94
22.75,89.25,2021,2,76.8,16.33,9.74,0.0,0.66,0.68,67.68,7.49,1.38,2.36,277.59
22.75,89.75,2021,2,76.8,16.39,11.5,0.0,0.69,0.7,75.18,8.46,1.42,2.44,296.66
22.75,90.25,2021,2,77.01,16.82,13.37,0.0,0.72,0.73,81.3,9.53,1.44,2.51,285.2
22.75,90.75,2021,2,77.01,17.55,14.76,0.0,0.75,0.75,83.94,10.38,1.35,2.53,259.26
22.75,91.25,2021,2,88.62,18.08,15.3,0.0,0.77,0.77,84.09,10.74,1.11,2.5,261.91
22.75,91.75,2021,2,88.62,18.03,14.77,0.0,0.78,0.75,82.77,10.42,0.47,1.8,180.11
22.75,92.25,2021,2,89.88,18.23,13.32,0.0,0.73,0.68,75.37,9.7,0.44,1.43,163.65
22.75,92.75,2021,2,89.88,16.94,10.39,0.0,0.67,0.63,67.78,8.42,0.54,1.17,155.51
23.25,87.75,2021,2,70.6,16.22,8.87,0.0,0.6,0.57,63.55,7.06,0.42,2.02,255.22
23.25,88.25,2021,2,70.75,16.06,8.61,0.0,0.57,0.56,63.18,6.92,0.89,2.12,258.88
23.25,88.75,2021,2,70.75,16.01,8.78,0.0,0.61,0.62,64.38,6.99,1.59,2.31,272.91
23.25,89.25,2021,2,74.84,15.95,10.06,0.0,0.66,0.67,70.12,7.65,1.66,2.43,298.83
23.25,89.75,2021,2,74.84,16.19,11.91,0.0,0.69,0.7,77.51,8.67,1.63,2.49,314.95
23.25,90.25,2021,2,76.97,16.7,13.5,0.0,0.72,0.71,82.33,9.59,1.42,2.43,297.15
23.25,90.75,2021,2,76.97,17.2,14.39,0.0,0.75,0.73,83.8,10.13,1.02,2.21,257.64
23.25,91.25,2021,2,87.91,17.25,14.57,0.0,0.77,0.75,84.5,10.25,0.54,1.82,244.94
23.25,91.75,2021,2,87.91,17.44,14.23,0.0,0.76,0.72,82.68,10.11,0.31,1.43,174.89
23.25,92.25,2021,2,87.84,17.14,12.92,0.0,0.72,0.67,78.32,9.52,0.4,1.37,159.34
23.25,92.75,2021,2,87.84,16.17,9.92,0.0,0.65,0.61,69.66,8.23,0.48,1.26,161.29
23.75,87.75,2021,2,70.6,16.32,8.36,0.0,0.59,0.57,61.17,6.83,0.51,2.03,253.39
23.75,88.25,2021,2,70.75,15.99,8.45,0.0,0.58,0.57,62.64,6.83,0.98,2.1,271.81
23.75,88.75,2021,2,70.75,15.79,8.92,0.0,0.62,0.63,65.47,7.05,1.62,2.26,306.81
23.75,89.25,2021,2,74.84,15.9,10.49,0.0,0.68,0.68,72.04,7.88,1.72,2.43,314.39
23.75,89.75,2021,2,74.84,16.32,12.3,0.0,0.7,0.69,78.58,8.87,1.7,2.47,313.15
23.75,90.25,2021,2,76.97,16.84,13.54,0.0,0.71,0.7,81.91,9.59,1.34,2.27,290.84
23.75,90.75,2021,2,76.97,17.33,14.05,0.0,0.72,0.7,81.86,9.92,0.73,1.87,251.71
23.75,91.25,2021,2,87.91,17.71,14.28,0.0,0.73,0.7,81.28,10.07,0.25,1.41,216.56
23.75,91.75,2021,2,87.91,17.83,14.27,0.0,0.71,0.66,80.73,10.14,0.21,1.14,170.89
23.75,92.25,2021,2,87.84,16.97,13.31,0.0,0.69,0.64,80.88,9.78,0.26,1.15,163.56
23.75,92.75,2021,2,87.84,16.13,10.46,0.0,0.63,0.61,73.0,8.52,0.26,1.18,169.34
24.25,87.75,2021,2,68.15,16.15,7.98,0.0,0.59,0.58,60.42,6.68,0.52,2.01,252.14
24.25,88.25,2021,2,68.03,15.84,8.51,0.0,0.62,0.59,63.26,6.88,0.85,2.0,269.99
24.25,88.75,2021,2,68.03,15.61,9.12,0.0,0.66,0.64,66.69,7.17,1.32,2.11,322.72
24.25,89.25,2021,2,72.85,15.94,10.86,0.0,0.69,0.68,73.41,8.1,1.48,2.37,297.77
24.25,89.75,2021,2,72.85,16.47,12.58,0.0,0.7,0.68,79.11,9.05,1.45,2.36,277.41
24.25,90.25,2021,2,72.96,17.08,13.56,0.0,0.7,0.68,80.94,9.59,1.01,2.01,256.08
24.25,90.75,2021,2,72.96,17.64,13.8,0.0,0.69,0.67,79.42,9.74,0.41,1.54,223.07
24.25,91.25,2021,2,83.3,18.06,14.02,0.0,0.68,0.66,78.38,9.89,0.3,1.36,162.59
24.25,91.75,2021,2,83.3,17.82,14.23,0.0,0.71,0.66,80.2,10.08,0.26,1.28,157.82
24.25,92.25,2021,2,83.32,17.36,13.57,0.0,0.71,0.66,80.08,9.8,0.22,1.24,158.82
24.25,92.75,2021,2,83.32,16.81,11.59,0.0,0.65,0.64,74.95,8.9,0.2,1.23,164.89
24.75,87.75,2021,2,68.15,15.93,7.8,0.0,0.6,0.57,60.53,6.6,0.26,1.89,257.67
24.75,88.25,2021,2,68.03,15.75,8.48,0.0,0.65,0.61,63.46,6.88,0.46,1.82,263.96
