-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 12/31/2016 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
WS10M_MIN              MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_PAR_TOT,T2M,T2MDEW,PRECTOTCORR,GWETTOP,GWETROOT,RH2M,QV2M,WS10M_MIN,WS10M,WD2M
21.75,89.75,2016,1,76.17,21.4,13.03,0.0,0.7,0.69,60.04,9.3,1.17,1.92,252.68
21.75,90.25,2016,1,75.26,21.46,13.88,0.0,0.76,0.71,62.85,9.82,1.18,1.93,284.91
21.75,90.75,2016,1,75.26,21.33,15.47,0.0,0.83,-999.0,69.58,10.85,1.39,2.25,287.48
21.75,91.25,2016,1,82.92,21.53,17.03,0.0,0.85,-999.0,75.62,11.9,1.96,2.82,333.78
21.75,91.75,2016,1,82.92,20.74,16.46,0.0,0.73,-999.0,76.95,11.54,1.89,2.72,210.23
21.75,92.25,2016,1,81.55,18.5,13.89,0.0,0.65,0.61,76.34,10.09,0.94,1.74,173.61
21.75,92.75,2016,1,81.55,16.98,9.76,0.0,0.57,0.56,66.94,8.06,0.35,1.13,173.76
22.25,87.75,2016,1,69.66,18.92,10.79,0.0,0.57,0.58,61.11,8.01,0.56,1.73,266.64
22.25,88.25,2016,1,70.11,19.28,10.69,0.0,0.56,0.6,59.73,7.97,0.92,1.96,302.82
22.25,88.75,2016,1,70.11,19.37,10.27,0.0,0.54,0.61,58.41,7.75,0.97,2.13,279.12
22.25,89.25,2016,1,75.62,19.66,10.34,0.0,0.58,0.63,57.91,7.78,0.89,1.94,272.25
22.25,89.75,2016,1,75.62,19.73,10.89,0.0,0.6,0.63,59.11,8.06,1.0,1.8,300.46
22.25,90.25,2016,1,73.92,19.79,12.34,0.0,0.63,0.64,63.82,8.9,1.13,1.81,314.29
22.25,90.75,2016,1,73.92,20.08,14.48,0.0,0.66,0.65,70.89,10.21,1.19,1.95,304.09
22.25,91.25,2016,1,83.25,20.86,16.45,0.0,0.66,0.64,76.19,11.51,1.17,2.13,299.97
22.25,91.75,2016,1,83.25,19.88,15.57,0.0,0.68,0.66,77.01,10.92,1.0,2.02,212.22
22.25,92.25,2016,1,81.8,18.65,12.63,0.0,0.63,0.6,70.36,9.34,0.57,1.55,193.64
22.25,92.75,2016,1,81.8,16.93,8.39,0.0,0.56,0.56,61.13,7.42,0.38,1.19,187.68
22.75,87.75,2016,1,69.66,18.54,9.39,0.0,0.53,0.52,57.18,7.28,0.54,1.6,284.62
22.75,88.25,2016,1,70.11,18.86,9.18,0.0,0.49,0.52,55.5,7.15,0.82,1.82,319.63
22.75,88.75,2016,1,70.11,19.08,8.78,0.0,0.47,0.55,53.88,6.96,0.73,1.99,329.16
22.75,89.25,2016,1,75.62,19.15,9.17,0.0,0.51,0.58,55.38,7.15,0.8,1.95,337.98
22.75,89.75,2016,1,75.62,19.11,10.27,0.0,0.53,0.57,59.09,7.71,0.98,1.89,338.42
22.75,90.25,2016,1,73.92,19.22,11.96,0.0,0.56,0.58,64.62,8.67,1.07,1.85,324.7
22.75,90.75,2016,1,73.92,19.54,13.85,0.0,0.61,0.61,70.66,9.8,0.94,1.78,298.06
22.75,91.25,2016,1,83.25,19.93,15.23,0.0,0.64,0.64,74.94,10.68,0.55,1.59,266.81
22.75,91.75,2016,1,83.25,19.09,14.27,0.0,0.67,0.64,74.71,10.1,0.49,1.57,219.94
22.75,92.25,2016,1,81.8,18.63,11.46,0.0,0.6,0.58,65.6,8.65,0.36,1.52,196.48
22.75,92.75,2016,1,81.8,17.0,7.58,0.0,0.55,0.54,57.22,6.99,0.42,1.35,180.84
23.25,87.75,2016,1,71.24,18.68,8.01,0.0,0.49,0.49,52.09,6.62,0.47,1.52,289.23
23.25,88.25,2016,1,71.45,18.91,8.1,0.0,0.45,0.48,51.54,6.65,0.62,1.67,308.95
23.25,88.75,2016,1,71.45,19.05,8.36,0.0,0.46,0.52,52.31,6.77,0.46,1.84,320.25
23.25,89.25,2016,1,75.66,19.05,9.19,0.0,0.48,0.53,55.29,7.17,0.61,1.91,318.48
23.25,89.75,2016,1,75.66,19.18,10.45,0.0,0.48,0.53,59.29,7.79,0.77,1.98,313.44
23.25,90.25,2016,1,78.27,19.46,11.93,0.0,0.5,0.53,63.68,8.61,0.81,1.89,298.04
23.25,90.75,2016,1,78.27,19.6,13.33,0.0,0.56,0.57,68.55,9.45,0.66,1.65,273.15
23.25,91.25,2016,1,83.15,19.05,14.21,0.0,0.64,0.62,74.75,10.01,0.32,1.36,247.62
23.25,91.75,2016,1,83.15,18.35,13.51,0.0,0.66,0.62,74.92,9.64,0.25,1.21,206.95
23.25,92.25,2016,1,80.66,17.7,11.37,0.0,0.6,0.57,68.97,8.62,0.23,1.32,189.75
23.25,92.75,2016,1,80.66,16.32,7.9,0.0,0.55,0.55,60.81,7.17,0.37,1.31,183.88
23.75,87.75,2016,1,71.24,18.85,6.63,0.0,0.46,0.48,47.31,6.04,0.3,1.47,292.24
23.75,88.25,2016,1,71.45,19.09,7.11,0.0,0.44,0.46,47.86,6.23,0.3,1.54,286.19
23.75,88.75,2016,1,71.45,19.15,8.04,0.0,0.46,0.5,50.81,6.62,0.22,1.71,290.69
23.75,89.25,2016,1,75.66,19.23,9.39,0.0,0.46,0.51,55.14,7.26,0.27,1.85,286.71
23.75,89.75,2016,1,75.66,19.44,10.79,0.0,0.46,0.5,59.59,7.97,0.48,1.99,282.85
23.75,90.25,2016,1,78.27,19.81,12.01,0.0,0.46,0.5,62.84,8.64,0.63,1.89,272.34
23.75,90.75,2016,1,78.27,20.02,12.93,0.0,0.49,0.51,65.69,9.19,0.6,1.59,252.55
23.75,91.25,2016,1,83.15,19.42,13.54,0.0,0.55,0.55,71.09,9.55,0.4,1.35,225.0
23.75,91.75,2016,1,83.15,18.86,13.02,0.0,0.56,0.54,71.59,9.31,0.23,1.1,194.42
23.75,92.25,2016,1,80.66,17.91,11.55,0.0,0.56,0.55,69.0,8.68,0.19,1.11,195.07
23.75,92.75,2016,1,80.66,16.64,8.65,0.0,0.55,0.56,62.34,7.48,0.26,1.15,198.69
24.25,87.75,2016,1,66.74,18.95,5.61,0.0,0.42,0.46,43.84,5.64,0.2,1.46,293.42
24.25,88.25,2016,1,69.1,19.23,6.59,0.0,0.42,0.45,45.78,6.01,0.22,1.49,268.63
24.25,88.75,2016,1,69.1,19.15,8.02,0.0,0.45,0.49,50.5,6.62,0.33,1.66,262.91
24.25,89.25,2016,1,73.67,19.37,9.76,0.0,0.46,0.49,55.82,7.45,0.21,1.81,260.31
24.25,89.75,2016,1,73.67,19.57,11.18,0.0,0.45,0.48,60.49,8.17,0.41,1.93,259.3
24.25,90.25,2016,1,73.63,19.86,12.21,0.0,0.45,0.48,63.58,8.75,0.6,1.87,242.18
24.25,90.75,2016,1,73.63,20.08,12.91,0.0,0.46,0.49,65.73,9.16,0.63,1.67,213.33
24.25,91.25,2016,1,79.01,19.8,13.37,0.0,0.48,0.51,69.16,9.43,0.51,1.61,199.28
24.25,91.75,2016,1,79.01,19.18,13.21,0.0,0.51,0.52,71.36,9.38,0.28,1.44,180.88
24.25,92.25,2016,1,76.27,18.57,12.27,0.0,0.56,0.56,69.58,8.97,0.26,1.26,182.32
24.25,92.75,2016,1,76.27,17.72,10.12,0.0,0.57,0.57,64.06,8.04,0.27,1.18,191.38
24.75,87.75,2016,1,66.74,18.92,5.46,0.0,0.38,0.42,43.14,5.58,0.21,1.51,288.36
24.75,88.25,2016,1,69.1,19.15,6.77,0.0,0.41,0.43,46.4,6.08,0.22,1.51,265.78
24.75,88.75,2016,1,69.1,18.95,8.46,0.0,0.47,0.5,52.38,6.84,0.49,1.65,256.78
24.75,89.25,2016,1,73.67,19.27,10.24,0.0,0.47,0.49,57.75,7.71,0.5,1.79,248.51
24.75,89.75,2016,1,73.67,19.56,11.54,0.0,0.46,0.48,61.74,8.39,0.73,1.87,239.24
24.75,90.25,2016,1,73.63,19.68,12.54,0.0,0.46,0.49,65.47,8.95,0.84,1.91,206.55
24.75,90.75,2016,1,73.63,19.58,13.39,0.0,0.5,0.52,69.64,9.48,0.79,1.94,163.8
24.75,91.25,2016,1,79.01,19.32,14.21,0.0,0.57,0.56,74.44,10.04,0.91,2.1,160.12
24.75,91.75,2016,1,79.01,18.7,14.15,0.0,0.62,0.61,76.61,10.02,0.92,2.09,150.82
24.75,92.25,2016,1,76.27,18.08,13.24,0.0,0.67,0.65,75.38,9.53,0.72,1.65,146.38
24.75,92.75,2016,1,76.27,17.46,11.57,0.0,0.67,0.66,70.74,8.73,0.45,1.26,161.81
25.25,87.75,2016,1,64.42,18.67,6.33,0.0,0.36,0.4,46.45,5.93,0.22,1.65,280.48
25.25,88.25,2016,1,66.83,18.82,7.55,0.0,0.41,0.43,49.86,6.41,0.22,1.67,263.91
25.25,88.75,2016,1,66.83,18.82,8.94,0.0,0.47,0.49,54.44,7.05,0.64,1.76,250.44
25.25,89.25,2016,1,71.01,19.32,10.37,0.0,0.46,0.49,57.96,7.78,0.65,1.81,244.56
25.25,89.75,2016,1,71.01,19.59,11.57,0.0,0.48,0.5,61.71,8.46,0.7,1.68,226.41
25.25,90.25,2016,1,70.6,19.43,12.45,0.0,0.52,0.53,66.22,9.02,0.69,1.63,190.44
25.25,90.75,2016,1,70.6,18.56,12.93,0.0,0.6,0.61,72.12,9.45,0.69,1.75,156.25
25.25,91.25,2016,1,72.12,16.69,12.91,0.0,0.72,0.69,80.09,9.8,0.88,1.88,168.5
25.25,91.75,2016,1,72.12,15.64,12.03,0.0,0.75,0.73,80.27,9.38,0.91,1.94,186.42
25.25,92.25,2016,1,72.44,15.71,11.58,0.0,0.76,0.75,78.21,9.04,0.65,1.59,177.59
25.25,92.75,2016,1,72.44,16.05,11.2,0.0,0.75,0.74,75.05,8.73,0.37,1.18,178.19
25.75,87.75,2016,1,64.42,18.56,7.62,0.0,0.37,0.4,50.94,6.47,0.31,1.91,257.98
25.75,88.25,2016,1,66.83,18.7,8.69,0.01,0.41,0.44,54.0,6.95,0.27,1.87,249.98
25.75,88.75,2016,1,66.83,18.93,9.65,0.01,0.45,0.47,56.62,7.42,0.64,1.79,236.91
25.75,89.25,2016,1,71.01,19.58,10.91,0.01,0.44,0.47,59.3,8.07,0.42,1.65,225.58
25.75,89.75,2016,1,71.01,19.74,12.5,0.0,0.51,0.51,65.37,9.06,0.31,1.43,201.36
25.75,90.25,2016,1,70.6,19.41,13.61,0.0,0.6,0.59,71.56,9.82,0.25,1.38,178.74
25.75,90.75,2016,1,70.6,18.47,13.85,0.0,0.7,0.68,76.71,10.13,0.22,1.52,170.14
25.75,91.25,2016,1,72.12,16.74,13.33,0.0,0.76,0.74,81.78,10.13,0.28,1.65,185.81
25.75,91.75,2016,1,72.12,15.39,12.05,0.0,0.79,0.77,81.56,9.52,0.3,1.43,211.09
25.75,92.25,2016,1,72.44,15.72,11.77,0.0,0.77,0.76,79.27,9.24,0.31,1.22,197.89
25.75,92.75,2016,1,72.44,16.54,11.85,0.0,0.73,0.72,76.24,9.09,0.27,1.04,194.89
26.25,87.75,2016,1,62.2,18.59,8.16,0.01,0.39,0.43,52.37,6.79,0.66,2.11,227.94
26.25,88.25,2016,1,63.9,18.78,9.24,0.04,0.42,0.46,55.31,7.29,0.67,2.04,220.41
26.25,88.75,2016,1,63.9,19.16,10.21,0.09,0.43,0.46,57.56,7.75,0.83,1.93,192.16
26.25,89.25,2016,1,65.9,19.32,11.42,0.06,0.45,0.47,62.01,8.44,0.65,1.67,180.48
26.25,89.75,2016,1,65.9,19.27,13.39,0.02,0.55,0.54,70.74,9.67,0.4,1.49,155.72
26.25,90.25,2016,1,66.18,19.17,15.02,0.0,0.66,0.62,78.39,10.71,0.3,1.51,142.39
26.25,90.75,2016,1,66.18,19.1,15.8,0.0,0.72,0.69,82.16,11.2,0.39,1.67,142.34
26.25,91.25,2016,1,67.45,19.14,15.8,0.0,0.72,0.7,81.78,11.2,0.52,1.79,134.72
26.25,91.75,2016,1,67.45,18.47,15.02,0.0,0.75,0.73,81.21,10.81,0.47,1.63,159.44
26.25,92.25,2016,1,69.27,18.12,14.34,0.0,0.71,0.71,80.16,10.38,0.48,1.42,153.62
26.25,92.75,2016,1,69.27,18.03,13.57,0.0,0.68,0.68,77.42,9.86,0.36,1.19,146.95
20.75,87.75,2016,2,70.7,23.43,15.46,0.0,1.0,-999.0,60.96,10.8,0.44,1.59,197.58
20.75,88.25,2016,2,75.23,23.33,15.58,0.0,1.0,-999.0,61.81,10.89,0.45,1.96,240.44
20.75,88.75,2016,2,75.23,23.41,15.91,0.0,1.0,-999.0,62.81,11.11,1.15,2.57,314.44
20.75,89.25,2016,2,81.58,23.7,16.11,0.0,1.0,-999.0,62.44,11.25,1.96,2.97,324.16
20.75,89.75,2016,2,81.58,23.95,16.03,0.0,1.0,-999.0,61.22,11.2,2.26,3.05,331.04
20.75,90.25,2016,2,82.32,24.0,15.94,0.0,1.0,-999.0,60.64,11.13,2.26,3.11,335.65
20.75,90.75,2016,2,82.32,23.88,16.05,0.0,1.0,-999.0,61.51,11.19,2.23,3.36,338.81
20.75,91.25,2016,2,90.96,23.73,16.5,0.0,1.0,-999.0,63.94,11.54,2.44,3.96,341.53
20.75,91.75,2016,2,90.96,23.59,16.79,0.0,0.78,-999.0,65.69,11.76,3.38,4.25,323.61
20.75,92.25,2016,2,91.46,21.45,16.04,0.0,0.67,0.61,72.56,11.32,2.51,3.33,285.68
20.75,92.75,2016,2,91.46,19.51,13.14,0.0,0.6,0.6,70.67,9.74,1.3,2.35,233.8
21.25,87.75,2016,2,61.16,22.22,15.14,0.0,0.88,-999.0,64.61,10.6,0.34,1.75,260.1
21.25,88.25,2016,2,60.25,22.18,15.32,0.0,0.89,-999.0,65.43,10.73,0.66,2.11,299.9
21.25,88.75,2016,2,60.25,22.22,15.43,0.0,0.88,-999.0,65.78,10.8,1.37,2.66,324.62
21.25,89.25,2016,2,73.46,22.57,15.64,0.0,0.88,-999.0,65.28,10.93,2.06,2.95,324.55
21.25,89.75,2016,2,73.46,22.82,15.82,0.0,0.88,-999.0,64.97,11.05,2.08,2.87,321.89
21.25,90.25,2016,2,73.88,22.78,16.04,0.0,0.92,-999.0,65.99,11.21,1.79,2.73,320.88
21.25,90.75,2016,2,73.88,22.57,16.4,0.0,0.98,-999.0,68.41,11.47,1.59,2.81,323.59
21.25,91.25,2016,2,90.83,22.59,17.02,0.0,1.0,-999.0,71.16,11.96,1.86,3.42,329.97
21.25,91.75,2016,2,90.83,22.44,16.51,0.0,0.68,-999.0,69.56,11.6,2.53,3.4,273.99
21.25,92.25,2016,2,85.35,19.58,14.73,0.0,0.61,0.59,75.42,10.53,1.45,2.24,204.46
21.25,92.75,2016,2,85.35,17.62,10.95,0.0,0.58,0.56,70.31,8.64,0.48,1.51,163.82
21.75,87.75,2016,2,61.16,20.41,13.49,0.0,0.68,0.62,66.08,9.59,0.32,1.88,267.02
21.75,88.25,2016,2,60.25,20.65,13.32,0.0,0.69,0.65,64.54,9.51,0.65,2.18,305.59
21.75,88.75,2016,2,60.25,20.55,13.04,0.0,0.67,0.65,63.94,9.34,1.36,2.55,322.44
21.75,89.25,2016,2,73.46,20.77,13.36,0.0,0.68,0.67,64.39,9.53,1.68,2.57,322.99
21.75,89.75,2016,2,73.46,21.04,13.76,0.0,0.7,0.69,64.78,9.78,1.56,2.44,318.91
21.75,90.25,2016,2,73.88,21.17,14.51,0.0,0.76,0.71,66.98,10.26,1.2,2.31,315.84
21.75,90.75,2016,2,73.88,21.23,15.68,0.0,0.83,-999.0,71.28,11.04,1.0,2.36,315.98
21.75,91.25,2016,2,90.83,21.57,17.17,0.0,0.85,-999.0,76.38,12.08,1.62,2.84,318.03
21.75,91.75,2016,2,90.83,21.03,16.17,0.0,0.73,-999.0,74.6,11.38,1.44,2.48,231.23
21.75,92.25,2016,2,85.35,18.83,13.73,0.0,0.65,0.61,74.12,9.99,0.68,1.68,183.84
21.75,92.75,2016,2,85.35,16.94,9.76,0.0,0.57,0.56,67.19,8.1,0.32,1.29,153.51
22.25,87.75,2016,2,58.98,18.86,11.27,0.0,0.57,0.57,63.91,8.28,0.45,1.92,265.36
22.25,88.25,2016,2,59.16,19.3,10.66,0.0,0.56,0.6,60.14,7.97,0.5,2.17,303.31
22.25,88.75,2016,2,59.16,19.31,9.97,0.0,0.53,0.61,57.81,7.6,1.27,2.41,318.31
22.25,89.25,2016,2,72.18,19.45,10.18,0.0,0.56,0.62,58.31,7.72,1.45,2.28,321.99
22.25,89.75,2016,2,72.18,19.57,10.91,0.0,0.59,0.63,60.12,8.1,1.39,2.19,321.39
22.25,90.25,2016,2,71.06,19.82,12.29,0.0,0.63,0.64,63.88,8.87,1.15,2.11,319.27
22.25,90.75,2016,2,71.06,20.27,14.21,0.0,0.65,0.65,69.3,10.02,1.03,2.11,316.63
22.25,91.25,2016,2,86.54,20.94,16.29,0.0,0.65,0.64,75.25,11.41,1.54,2.38,312.66
22.25,91.75,2016,2,86.54,20.16,15.22,0.0,0.68,0.65,74.28,10.71,0.74,1.94,216.68
22.25,92.25,2016,2,86.13,19.04,12.86,0.0,0.62,0.6,69.23,9.45,0.26,1.45,192.14
22.25,92.75,2016,2,86.13,17.19,9.48,0.0,0.56,0.56,63.68,7.93,0.2,1.23,166.38
22.75,87.75,2016,2,58.98,18.22,9.4,0.0,0.53,0.52,59.01,7.28,0.5,2.0,268.51
22.75,88.25,2016,2,59.16,18.6,8.85,0.0,0.49,0.52,55.78,7.01,0.76,2.23,297.01
22.75,88.75,2016,2,59.16,18.85,8.25,0.0,0.46,0.55,53.16,6.71,1.34,2.41,309.28
22.75,89.25,2016,2,72.18,18.99,8.75,0.0,0.5,0.57,54.63,6.96,1.49,2.34,316.33
22.75,89.75,2016,2,72.18,19.09,10.03,0.0,0.52,0.57,58.47,7.6,1.41,2.25,319.05
22.75,90.25,2016,2,71.06,19.33,11.75,0.0,0.55,0.58,63.59,8.53,1.22,2.11,315.68
22.75,90.75,2016,2,71.06,19.67,13.48,0.0,0.6,0.61,68.82,9.53,1.04,1.96,299.92
22.75,91.25,2016,2,86.54,19.88,14.69,0.0,0.64,0.64,72.84,10.31,0.93,1.86,261.0
22.75,91.75,2016,2,86.54,19.18,13.96,0.0,0.66,0.64,73.19,9.9,0.43,1.63,208.18
22.75,92.25,2016,2,86.13,18.8,12.15,0.0,0.6,0.58,67.43,8.99,0.18,1.51,190.39
22.75,92.75,2016,2,86.13,17.24,9.5,0.0,0.54,0.54,63.21,7.89,0.14,1.36,168.68
23.25,87.75,2016,2,60.65,18.29,7.71,0.0,0.49,0.49,52.64,6.5,0.71,2.03,279.59
23.25,88.25,2016,2,60.83,18.53,7.61,0.0,0.45,0.48,51.37,6.43,1.24,2.21,293.32
23.25,88.75,2016,2,60.83,18.81,7.83,0.0,0.45,0.52,51.47,6.53,1.48,2.31,303.12
23.25,89.25,2016,2,69.2,19.01,8.93,0.0,0.48,0.53,54.62,7.04,1.4,2.28,311.8
23.25,89.75,2016,2,69.2,19.3,10.26,0.0,0.48,0.52,58.35,7.7,1.24,2.2,307.52
23.25,90.25,2016,2,71.5,19.59,11.65,0.0,0.5,0.53,62.36,8.45,0.95,2.04,280.41
23.25,90.75,2016,2,71.5,19.64,12.8,0.0,0.55,0.56,66.53,9.12,0.61,1.82,239.39
23.25,91.25,2016,2,84.75,19.03,13.32,0.0,0.64,0.62,70.88,9.46,0.39,1.62,212.19
23.25,91.75,2016,2,84.75,18.1,13.11,0.0,0.65,0.61,74.72,9.41,0.21,1.39,191.94
23.25,92.25,2016,2,83.2,17.49,12.07,0.0,0.6,0.57,73.21,9.0,0.17,1.48,176.36
23.25,92.75,2016,2,83.2,16.4,9.94,0.0,0.55,0.54,68.91,8.17,0.27,1.4,166.21
23.75,87.75,2016,2,60.65,18.53,6.4,0.0,0.46,0.48,47.43,5.95,1.11,1.98,295.83
23.75,88.25,2016,2,60.83,18.83,6.94,0.0,0.43,0.46,47.94,6.15,1.39,2.06,297.87
23.75,88.75,2016,2,60.83,19.09,7.96,0.0,0.45,0.5,50.56,6.59,1.38,2.09,303.47
23.75,89.25,2016,2,69.2,19.38,9.47,0.0,0.46,0.51,54.86,7.3,1.11,2.08,305.12
23.75,89.75,2016,2,69.2,19.64,10.67,0.0,0.46,0.5,58.39,7.9,0.9,2.06,291.09
23.75,90.25,2016,2,71.5,19.89,11.58,0.0,0.46,0.49,61.11,8.39,0.64,1.93,242.77
23.75,90.75,2016,2,71.5,19.94,12.2,0.0,0.49,0.51,63.58,8.76,0.36,1.74,190.12
23.75,91.25,2016,2,84.75,19.45,12.6,0.0,0.55,0.55,67.03,9.03,0.27,1.67,211.75
23.75,91.75,2016,2,84.75,18.64,12.25,0.0,0.55,0.54,69.18,8.89,0.18,1.37,187.82
23.75,92.25,2016,2,83.2,17.58,11.79,0.0,0.56,0.55,71.58,8.81,0.18,1.41,177.32
23.75,92.75,2016,2,83.2,16.53,10.24,0.0,0.55,0.55,69.66,8.28,0.34,1.36,178.19
24.25,87.75,2016,2,59.0,18.6,5.63,0.0,0.41,0.46,44.81,5.66,1.36,2.0,307.44
24.25,88.25,2016,2,59.7,19.07,6.99,0.0,0.42,0.45,47.26,6.18,1.37,1.96,305.15
24.25,88.75,2016,2,59.7,19.19,8.5,0.0,0.45,0.49,51.66,6.84,1.3,1.95,306.5
24.25,89.25,2016,2,67.59,19.53,10.07,0.0,0.46,0.49,56.18,7.62,0.94,1.97,287.88
24.25,89.75,2016,2,67.59,19.72,11.04,0.0,0.45,0.48,59.28,8.11,0.71,1.93,269.59
24.25,90.25,2016,2,68.45,19.88,11.63,0.0,0.45,0.48,61.46,8.42,0.5,1.82,229.39
24.25,90.75,2016,2,68.45,20.0,12.04,0.0,0.46,0.49,63.18,8.67,0.3,1.69,186.7
24.25,91.25,2016,2,80.2,20.02,12.44,0.0,0.48,0.5,64.88,8.91,0.2,1.7,202.62
24.25,91.75,2016,2,80.2,19.52,12.16,0.0,0.5,0.52,65.22,8.76,0.16,1.48,195.55
24.25,92.25,2016,2,77.98,18.62,11.94,0.0,0.55,0.56,67.81,8.76,0.16,1.38,183.79
24.25,92.75,2016,2,77.98,17.58,10.85,0.0,0.56,0.57,67.99,8.39,0.28,1.35,182.64
24.75,87.75,2016,2,59.0,18.36,5.36,0.0,0.37,0.42,44.52,5.57,1.66,2.19,305.91
24.75,88.25,2016,2,59.7,18.88,7.28,0.0,0.41,0.43,48.78,6.31,1.5,2.09,305.16
